Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
6,6,422960,274160,139945,134215,99760,43645,56115,25200,18900,6300,84000,37800,46200,65200,39600,25600,124000,64000,60000,24800,
6,7,453360,266760,107910,158850,99760,37410,62350,33600,10500,23100,58800,16800,42000,74600,43200,31400,168000,48000,120000,18600,
6,8,521875,289275,128925,160350,93525,31175,62350,42000,18900,23100,87150,55650,31500,66600,23200,43400,214000,64000,150000,18600,
6,9,433420,290820,139975,150845,74820,31175,43645,35700,23100,12600,86100,48300,37800,94200,37400,56800,124000,64000,60000,18600,
6,10,540140,286340,125960,160380,87290,37410,49880,37800,18900,18900,74250,40650,33600,87000,29000,58000,229000,64000,165000,24800,
6,11,502590,354790,119540,235250,104490,24940,79550,42000,12600,29400,90300,33600,56700,118000,48400,69600,123000,48000,75000,24800,
6,12,547395,329795,151380,178415,105995,49880,56115,46200,16800,29400,58800,35700,23100,118800,49000,69800,199000,64000,135000,18600,
6,13,476610,296210,113490,182720,99760,24940,74820,33600,10500,23100,69450,31650,37800,93400,46400,47000,168000,48000,120000,12400,
6,14,481010,272210,114360,157850,99760,37410,62350,46200,18900,27300,48450,23250,25200,77800,34800,43000,184000,64000,120000,24800,
6,15,486255,268655,126180,142475,81055,49880,31175,33600,14700,18900,61200,21000,40200,92800,40600,52200,199000,64000,135000,18600,
6,16,462230,280830,133245,147585,112230,43645,68585,21000,4200,16800,50400,33600,16800,97200,51800,45400,169000,64000,105000,12400,
6,17,416320,245520,107775,137745,74820,31175,43645,31500,16800,14700,58800,25200,33600,80400,34600,45800,146000,56000,90000,24800,
6,18,515625,300825,134245,166580,93525,43645,49880,35700,14700,21000,79800,35700,44100,91800,40200,51600,190000,40000,150000,24800,
6,19,475595,305795,129710,176085,118895,37410,81485,35700,16800,18900,63000,27300,35700,88200,48200,40000,145000,40000,105000,24800,
6,20,523495,314695,144245,170450,105995,43645,62350,42000,16800,25200,77700,46200,31500,89000,37600,51400,184000,64000,120000,24800,
6,21,515440,312840,137395,175445,87290,43645,43645,37800,21000,16800,92550,37950,54600,95200,34800,60400,184000,64000,120000,18600,
6,22,453590,280790,123310,157480,87290,37410,49880,35700,14700,21000,71400,25200,46200,86400,46000,40400,148000,88000,60000,24800,
6,23,455325,289925,140280,149645,93525,49880,43645,37800,16800,21000,84000,42000,42000,74600,31600,43000,153000,48000,105000,12400,
6,24,535230,364630,169245,195385,112230,43645,68585,37800,21000,16800,92400,50400,42000,122200,54200,68000,152000,32000,120000,18600,
6,25,457930,300330,125210,175120,112230,37410,74820,42000,14700,27300,48300,27300,21000,97800,45800,52000,139000,64000,75000,18600,
6,26,535500,296500,108725,187775,62350,31175,31175,18900,10500,8400,73650,14850,58800,141600,52200,89400,208000,88000,120000,31000,
6,27,507125,322325,141110,181215,93525,37410,56115,37800,16800,21000,100800,44100,56700,90200,42800,47400,160000,40000,120000,24800,
6,28,579260,345660,160010,185650,99760,37410,62350,44100,12600,31500,103200,46200,57000,98600,63800,34800,215000,80000,135000,18600,
6,29,486015,283415,131145,152270,56115,43645,12470,37800,14700,23100,65100,29400,35700,124400,43400,81000,184000,64000,120000,18600,
6,30,538205,317805,136690,181115,81055,24940,56115,33600,14700,18900,84750,44850,39900,118400,52200,66200,208000,88000,120000,12400,
7,0,480970,279370,133260,146110,74820,37410,37410,23100,18900,4200,77850,42150,35700,103600,34800,68800,183000,48000,135000,18600,
7,1,461600,259800,122110,137690,62350,37410,24940,33600,14700,18900,56850,21000,35850,107000,49000,58000,177000,72000,105000,24800,
7,2,504760,317160,134880,182280,99760,49880,49880,42000,16800,25200,84000,33600,50400,91400,34600,56800,169000,64000,105000,18600,
7,3,463255,291655,131245,160410,81055,43645,37410,35700,16800,18900,86100,42000,44100,88800,28800,60000,153000,48000,105000,18600,
7,4,409055,247255,113675,133580,81055,31175,49880,42000,14700,27300,50400,33600,16800,73800,34200,39600,137000,32000,105000,24800,
7,5,463085,290485,130045,160440,68585,43645,24940,35700,16800,18900,71400,21000,50400,114800,48600,66200,154000,64000,90000,18600,
7,6,366090,226290,106910,119380,87290,37410,49880,31500,14700,16800,48300,21000,27300,59200,33800,25400,115000,40000,75000,24800,
7,7,504140,286540,122410,164130,87290,37410,49880,33600,14700,18900,84450,29700,54750,81200,40600,40600,199000,64000,135000,18600,
7,8,499525,305725,135910,169815,93525,37410,56115,35700,16800,18900,90300,44100,46200,86200,37600,48600,169000,64000,105000,24800,
7,9,445225,265625,108080,157545,93525,49880,43645,18900,4200,14700,67200,25200,42000,86000,28800,57200,161000,56000,105000,18600,
7,10,515720,291920,146545,145375,74820,43645,31175,31500,16800,14700,75600,39900,35700,110000,46200,63800,199000,64000,135000,24800,
7,11,529405,282605,147210,135395,81055,37410,43645,31500,14700,16800,48450,31500,16950,121600,63600,58000,222000,72000,150000,24800,
7,12,553660,329860,144275,185585,99760,31175,68585,42000,18900,23100,77700,42000,35700,110400,52200,58200,199000,64000,135000,24800,
7,13,387525,253725,119975,133750,93525,31175,62350,25200,10500,14700,75600,35700,39900,59400,42600,16800,109000,64000,45000,24800,
7,14,479605,307005,121590,185415,81055,24940,56115,50400,18900,31500,86550,48750,37800,89000,29000,60000,154000,64000,90000,18600,
7,15,475625,251825,118710,133115,93525,37410,56115,31500,16800,14700,48600,29700,18900,78200,34800,43400,199000,64000,135000,24800,
7,16,465460,317660,140245,177415,99760,43645,56115,29400,16800,12600,86100,42000,44100,102400,37800,64600,123000,48000,75000,24800,
7,17,526660,333860,125210,208650,99760,37410,62350,48300,18900,29400,79800,31500,48300,106000,37400,68600,168000,48000,120000,24800,
7,18,484490,312890,121710,191180,87290,37410,49880,35700,10500,25200,77700,33600,44100,112200,40200,72000,153000,48000,105000,18600,
7,19,523615,306815,123130,183685,118465,49880,68585,44100,18900,25200,69450,25350,44100,74800,29000,45800,192000,72000,120000,24800,
7,20,393315,275715,118970,156745,77615,12470,65145,44100,14700,29400,75600,54600,21000,78400,37200,41200,99000,24000,75000,18600,
7,21,454560,288960,122610,166350,99760,37410,62350,33600,14700,18900,63000,27300,35700,92600,43200,49400,147000,72000,75000,18600,
7,22,536270,282470,102490,179980,74820,24940,49880,39900,14700,25200,81150,45450,35700,86600,17400,69200,229000,64000,165000,24800,
7,23,544140,319540,144860,174680,87290,37410,49880,42000,18900,23100,86250,42150,44100,104000,46400,57600,206000,56000,150000,18600,
7,24,469900,236300,100110,136190,62350,37410,24940,33750,14850,18900,47400,13050,34350,92800,34800,58000,215000,80000,135000,18600,
7,25,500925,286125,132580,153545,93525,49880,43645,39900,14700,25200,69300,25200,44100,83400,42800,40600,190000,40000,150000,24800,
7,26,420385,255785,123810,131975,68585,37410,31175,25200,14700,10500,75600,39900,35700,86400,31800,54600,146000,56000,90000,18600,
7,27,531555,307755,147245,160510,81055,43645,37410,44100,14700,29400,84000,48300,35700,98600,40600,58000,199000,64000,135000,24800,
7,28,505370,288770,124790,163980,74820,24940,49880,33600,16800,16800,90750,42450,48300,89600,40600,49000,198000,48000,150000,18600,
7,29,469425,276625,130280,146345,93525,49880,43645,44100,18900,25200,58800,35700,23100,80200,25800,54400,168000,48000,120000,24800,
7,30,382260,233460,116675,116785,108760,31175,77585,35700,10500,25200,37800,37800,0,51200,37200,14000,124000,64000,60000,24800,
8,0,624310,338510,136125,202385,99760,31175,68585,39900,16800,23100,65850,30150,35700,133000,58000,75000,261000,96000,165000,24800,
8,1,437570,257970,113990,143980,74820,24940,49880,35700,14700,21000,69450,33750,35700,78000,40600,37400,161000,56000,105000,18600,
8,2,550290,342490,174945,167545,87290,43645,43645,42000,18900,23100,100800,54600,46200,112400,57800,54600,183000,48000,135000,24800,
8,3,472610,278810,115295,163515,99760,43645,56115,39900,16800,23100,67350,31650,35700,71800,23200,48600,169000,64000,105000,24800,
8,4,511525,285925,124440,161485,93525,24940,68585,44100,16800,27300,61500,36300,25200,86800,46400,40400,207000,72000,135000,18600,
8,5,485170,275570,123490,152080,74820,24940,49880,42000,14700,27300,63150,31650,31500,95600,52200,43400,191000,56000,135000,18600,
8,6,457765,255165,138625,116540,56115,31175,24940,23100,10500,12600,88950,50550,38400,87000,46400,40600,184000,64000,120000,18600,
8,7,575960,351360,140875,210485,99760,31175,68585,33600,14700,18900,99000,48600,50400,119000,46400,72600,206000,56000,150000,18600,
8,8,447255,299455,121205,178250,89655,18705,70950,39900,14700,25200,86100,50400,35700,83800,37400,46400,123000,48000,75000,24800,
8,9,507075,320475,113990,206485,93525,24940,68585,37800,16800,21000,84150,31650,52500,105000,40600,64400,168000,48000,120000,18600,
8,10,520260,296460,134645,161815,99760,43645,56115,44100,16800,27300,71400,33600,37800,81200,40600,40600,199000,64000,135000,24800,
8,11,445695,290895,149445,141450,105995,43645,62350,31500,21000,10500,75600,37800,37800,77800,47000,30800,130000,40000,90000,24800,
8,12,490505,287905,132325,155580,81055,31175,49880,35700,16800,18900,67350,37950,29400,103800,46400,57400,184000,64000,120000,18600,
8,13,575560,337760,153545,184215,99760,43645,56115,37800,16800,21000,88200,44100,44100,112000,49000,63000,213000,48000,165000,24800,
8,14,408355,238555,104340,134215,81055,24940,56115,25200,8400,16800,60900,33600,27300,71400,37400,34000,145000,40000,105000,24800,
8,15,521325,314525,139910,174615,93525,37410,56115,37800,12600,25200,79800,44100,35700,103400,45800,57600,182000,32000,150000,24800,
8,16,459005,243005,141010,101995,81055,37410,43645,25200,18900,6300,61350,44100,17250,75400,40600,34800,185000,80000,105000,31000,
8,17,443620,265820,124045,141775,74820,43645,31175,37800,14700,23100,67200,31500,35700,86000,34200,51800,153000,48000,105000,24800,
8,18,462105,269305,136845,132460,81055,43645,37410,42000,14700,27300,88650,44100,44550,57600,34400,23200,168000,48000,120000,24800,
8,19,452390,288790,123705,165085,87290,18705,68585,54600,21000,33600,65100,37800,27300,81800,46200,35600,145000,40000,105000,18600,
8,20,509790,329390,127975,201415,87290,31175,56115,48300,18900,29400,54600,14700,39900,139200,63200,76000,168000,48000,120000,12400,
8,21,443275,270675,102330,168345,93525,49880,43645,44100,14700,29400,67650,31950,35700,65400,5800,59600,154000,64000,90000,18600,
8,22,534400,309600,148940,160660,62350,24940,37410,39900,16800,23100,71550,29400,42150,135800,77800,58000,200000,80000,120000,24800,
8,23,544275,310675,155010,155665,93525,37410,56115,50400,25200,25200,91350,40200,51150,75400,52200,23200,215000,80000,135000,18600,
8,24,503460,280660,146780,133880,99760,49880,49880,31500,14700,16800,54600,33600,21000,94800,48600,46200,198000,48000,150000,24800,
8,25,393220,259420,128545,130875,74820,43645,31175,33600,12600,21000,79800,44100,35700,71200,28200,43000,109000,64000,45000,24800,
8,26,469290,275690,116310,159380,87290,37410,49880,33600,10500,23100,63000,25200,37800,91800,43200,48600,175000,40000,135000,18600,
8,27,464030,297430,138815,158615,112230,56115,56115,31500,12600,18900,73500,35700,37800,80200,34400,45800,148000,88000,60000,18600,
8,28,479260,306660,131510,175150,99760,37410,62350,29400,10500,18900,94500,46200,48300,83000,37400,45600,154000,64000,90000,18600,
8,29,537060,320260,171480,148780,99760,49880,49880,33600,14700,18900,77700,52500,25200,109200,54400,54800,192000,72000,120000,24800,
8,30,533795,346995,136080,210915,105995,49880,56115,44100,14700,29400,107100,48300,58800,89800,23200,66600,162000,72000,90000,24800,
9,0,427395,265595,118745,146850,105995,43645,62350,31500,18900,12600,65100,33600,31500,63000,22600,40400,137000,32000,105000,24800,
9,1,494400,285600,113920,171680,62350,12470,49880,46200,16800,29400,76050,38250,37800,101000,46400,54600,184000,64000,120000,24800,
9,2,502820,264020,119945,144075,74820,43645,31175,35700,14700,21000,72300,38400,33900,81200,23200,58000,214000,64000,150000,24800,
9,3,438860,277060,133010,144050,99760,37410,62350,37800,16800,21000,65100,42000,23100,74400,36800,37600,137000,32000,105000,24800,
9,4,482925,281325,114575,166750,93525,31175,62350,27300,10500,16800,80100,38100,42000,80400,34800,45600,183000,48000,135000,18600,
9,5,520355,326555,129705,196850,81055,18705,62350,42000,16800,25200,77700,42000,35700,125800,52200,73600,169000,64000,105000,24800,
9,6,514270,273670,129810,143860,74820,37410,37410,39900,16800,23100,66150,23400,42750,92800,52200,40600,222000,72000,150000,18600,
9,7,493225,299425,132845,166580,93525,43645,49880,33600,14700,18900,77700,39900,37800,94600,34600,60000,169000,64000,105000,24800,
9,8,473535,263935,127690,136245,68585,24940,43645,42000,18900,23100,54750,31650,23100,98600,52200,46400,191000,56000,135000,18600,
9,9,470605,261805,135845,125960,81055,43645,37410,29400,14700,14700,58950,31500,27450,92400,46000,46400,184000,64000,120000,24800,
9,10,448690,263890,107510,156380,87290,37410,49880,31500,14700,16800,65100,29400,35700,80000,26000,54000,160000,40000,120000,24800,
9,11,541830,317030,109010,208020,112230,37410,74820,37800,16800,21000,76200,25800,50400,90800,29000,61800,200000,80000,120000,24800,
9,12,425720,254120,129675,124445,74820,31175,43645,35700,14700,21000,46200,29400,16800,97400,54400,43000,153000,48000,105000,18600,
9,13,471895,295095,126115,168980,105995,56115,49880,39900,10500,29400,63000,39900,23100,86200,19600,66600,152000,32000,120000,24800,
9,14,508640,277840,140575,137265,87290,31175,56115,25200,14700,10500,101550,65700,35850,63800,29000,34800,206000,56000,150000,24800,
9,15,441300,263500,110790,152710,62350,24940,37410,35700,16800,18900,82050,40050,42000,83400,29000,54400,153000,48000,105000,24800,
9,16,547595,322995,136245,186750,105995,43645,62350,37800,18900,18900,75600,27300,48300,103600,46400,57200,206000,56000,150000,18600,
9,17,466180,248580,108205,140375,49880,18705,31175,39900,16800,23100,83400,49500,33900,75400,23200,52200,199000,64000,135000,18600,
9,18,407455,275655,108110,167545,81055,37410,43645,50400,16800,33600,67200,23100,44100,77000,30800,46200,107000,32000,75000,24800,
9,19,501725,314125,134710,179415,93525,37410,56115,35700,16800,18900,86100,31500,54600,98800,49000,49800,169000,64000,105000,18600,
9,20,424020,254220,101275,152945,74820,31175,43645,35700,14700,21000,69300,21000,48300,74400,34400,40000,145000,40000,105000,24800,
9,21,540825,317025,142780,174245,93525,49880,43645,37800,18900,18900,81900,33600,48300,103800,40400,63400,199000,64000,135000,24800,
9,22,506525,304725,130510,174215,93525,37410,56115,42000,18900,23100,79800,33600,46200,89400,40600,48800,177000,72000,105000,24800,
9,23,505690,297090,131210,165880,87290,37410,49880,37800,10500,27300,79800,39900,39900,92200,43400,48800,190000,40000,150000,18600,
9,24,531160,344360,153675,190685,99760,31175,68585,33600,16800,16800,88200,48300,39900,122800,57400,65400,162000,72000,90000,24800,
9,25,500245,306445,104355,202090,105995,18705,87290,37800,21000,16800,71850,29850,42000,90800,34800,56000,169000,64000,105000,24800,
9,26,413955,250155,115475,134680,81055,31175,49880,29400,8400,21000,65100,35700,29400,74600,40200,34400,139000,64000,75000,24800,
9,27,565115,318315,120460,197855,118465,37410,81055,29400,6300,23100,59250,36150,23100,111200,40600,70600,222000,72000,150000,24800,
9,28,463825,286025,127545,158480,93525,43645,49880,14700,6300,8400,84000,37800,46200,93800,39800,54000,153000,48000,105000,24800,
9,29,465055,272255,116545,155710,81055,43645,37410,44100,16800,27300,60900,18900,42000,86200,37200,49000,168000,48000,120000,24800,
9,30,501190,285390,143110,142280,87290,37410,49880,31500,16800,14700,63000,48300,14700,103600,40600,63000,191000,56000,135000,24800,
10,0,480970,279370,133260,146110,74820,37410,37410,23100,18900,4200,77850,42150,35700,103600,34800,68800,183000,48000,135000,18600,
10,1,461600,259800,122110,137690,62350,37410,24940,33600,14700,18900,56850,21000,35850,107000,49000,58000,177000,72000,105000,24800,
10,2,431985,247185,121075,126110,68585,31175,37410,35700,18900,16800,65100,42000,23100,77800,29000,48800,160000,40000,120000,24800,
10,3,536540,313540,134925,178615,87290,31175,56115,31500,16800,14700,96750,46350,50400,98000,40600,57400,192000,72000,120000,31000,
10,4,515470,289670,128495,161175,74820,43645,31175,23100,8400,14700,76350,53250,23100,115400,23200,92200,201000,96000,105000,24800,
10,5,439615,290015,138140,151875,56115,24940,31175,37800,16800,21000,77700,42000,35700,118400,54400,64000,131000,56000,75000,18600,
10,6,498725,305925,128010,177915,93525,37410,56115,31500,12600,18900,73500,37800,35700,107400,40200,67200,168000,48000,120000,24800,
10,7,465995,318395,150980,167415,131795,58480,73315,27300,14700,12600,69300,29400,39900,90000,48400,41600,129000,24000,105000,18600,
10,8,442130,286530,108180,178350,129430,49880,79550,39900,14700,25200,63000,21000,42000,54200,22600,31600,137000,32000,105000,18600,
10,9,506695,297895,154045,143850,105995,43645,62350,33600,18900,14700,77700,48300,29400,80600,43200,37400,184000,64000,120000,24800,
10,10,512655,313655,142245,171410,81055,43645,37410,50400,25200,25200,71400,33600,37800,110800,39800,71000,168000,48000,120000,31000,
10,11,525025,300425,130210,170215,93525,37410,56115,48300,16800,31500,54600,21000,33600,104000,55000,49000,206000,56000,150000,18600,
10,12,350950,240350,90705,149645,83850,18705,65145,44100,12600,31500,63000,33600,29400,49400,25800,23600,92000,32000,60000,18600,
10,13,512125,333325,138945,194380,93525,43645,49880,31500,8400,23100,86100,44100,42000,122200,42800,79400,154000,64000,90000,24800,
10,14,494240,276640,115525,161115,87290,31175,56115,33600,16800,16800,80550,38550,42000,75200,29000,46200,199000,64000,135000,18600,
10,15,519550,279750,127770,151980,62350,12470,49880,33600,16800,16800,59400,40500,18900,124400,58000,66400,215000,80000,135000,24800,
10,16,537895,359295,164645,194650,105995,43645,62350,42000,14700,27300,94500,56700,37800,116800,49600,67200,160000,40000,120000,18600,
10,17,444160,257560,102910,154650,99760,37410,62350,31500,12600,18900,71700,29700,42000,54600,23200,31400,168000,48000,120000,18600,
10,18,451715,288115,107605,180510,56115,18705,37410,35700,12600,23100,73500,35700,37800,122800,40600,82200,145000,40000,105000,18600,
10,19,449560,277760,129145,148615,99760,43645,56115,39900,14700,25200,60900,33600,27300,77200,37200,40000,147000,72000,75000,24800,
10,20,441620,317820,141875,175945,87720,39775,47945,44100,16800,27300,84000,44100,39900,102000,41200,60800,99000,24000,75000,24800,
10,21,512655,318855,117540,201315,81055,24940,56115,31500,10500,21000,86100,35700,50400,120200,46400,73800,169000,64000,105000,24800,
10,22,475900,281300,149410,131890,62350,37410,24940,44100,25200,18900,82050,46200,35850,92800,40600,52200,176000,56000,120000,18600,
10,23,479330,291730,148180,143550,112230,49880,62350,48300,14700,33600,73800,37800,36000,57400,45800,11600,169000,64000,105000,18600,
10,24,528255,313455,113340,200115,81055,24940,56115,27300,10500,16800,86100,31500,54600,119000,46400,72600,190000,40000,150000,24800,
10,25,499665,298865,130480,168385,118465,49880,68585,35700,18900,16800,35700,10500,25200,109000,51200,57800,176000,56000,120000,24800,
10,26,574595,312795,133845,178950,105995,43645,62350,33600,12600,21000,54600,16800,37800,118600,60800,57800,237000,72000,165000,24800,
10,27,401295,266695,124545,142150,105995,43645,62350,21000,18900,2100,69300,42000,27300,70400,20000,50400,116000,56000,60000,18600,
10,28,507270,290470,134860,155610,74820,37410,37410,31500,12600,18900,79950,44250,35700,104200,40600,63600,192000,72000,120000,24800,
10,29,443120,255520,123410,132110,74820,37410,37410,33600,14700,18900,71700,42300,29400,75400,29000,46400,169000,64000,105000,18600,
10,30,509990,270190,119225,150965,87290,31175,56115,27300,16800,10500,74400,36450,37950,81200,34800,46400,215000,80000,135000,24800,
11,0,530955,338155,133175,204980,81055,31175,49880,52500,23100,29400,75600,35700,39900,129000,43200,85800,168000,48000,120000,24800,
11,1,424925,253325,110510,142815,93525,37410,56115,18900,6300,12600,52500,21000,31500,88400,45800,42600,153000,48000,105000,18600,
11,2,504760,317160,134880,182280,99760,49880,49880,42000,16800,25200,84000,33600,50400,91400,34600,56800,169000,64000,105000,18600,
11,3,559555,313755,161445,152310,81055,43645,37410,35700,23100,12600,84000,48300,35700,113000,46400,66600,221000,56000,165000,24800,
11,4,492770,283170,125225,157945,74820,31175,43645,42000,18900,23100,73950,40350,33600,92400,34800,57600,191000,56000,135000,18600,
11,5,490120,297320,126875,170445,74820,31175,43645,37800,14700,23100,65100,29400,35700,119600,51600,68000,168000,48000,120000,24800,
11,6,415525,252725,133910,118815,93525,37410,56115,39900,18900,21000,56700,37800,18900,62600,39800,22800,138000,48000,90000,24800,
11,7,509195,301195,142210,158985,105995,37410,68585,42000,16800,25200,75600,42000,33600,77600,46000,31600,177000,72000,105000,31000,
11,8,470330,290730,131615,159115,112230,56115,56115,46200,18900,27300,60900,25200,35700,71400,31400,40000,161000,56000,105000,18600,
11,9,381285,277685,126910,150775,72885,41710,31175,37800,14700,23100,63000,27300,35700,104000,43200,60800,85000,40000,45000,18600,
11,10,358420,240620,113540,127080,77820,24940,52880,37800,18900,18900,46200,27300,18900,78800,42400,36400,93000,48000,45000,24800,
11,11,515265,306465,145380,161085,118465,49880,68585,31500,12600,18900,81900,48300,33600,74600,34600,40000,184000,64000,120000,24800,
11,12,566025,295425,126340,169085,93525,24940,68585,31500,10500,21000,57600,38700,18900,112800,52200,60600,252000,72000,180000,18600,
11,13,571095,316295,136910,179385,105995,37410,68585,42000,16800,25200,52500,18900,33600,115800,63800,52000,230000,80000,150000,24800,
11,14,533330,325330,129610,195720,112230,37410,74820,33600,10500,23100,77700,35700,42000,101800,46000,55800,177000,72000,105000,31000,
11,15,496740,256140,128210,127930,87290,37410,49880,31500,14700,16800,79350,47100,32250,58000,29000,29000,222000,72000,150000,18600,
11,16,444395,244595,120480,124115,105995,49880,56115,33600,21000,12600,50400,29400,21000,54600,20200,34400,175000,40000,135000,24800,
11,17,461540,278940,125960,152980,87290,37410,49880,42000,18900,23100,48450,23250,25200,101200,46400,54800,164000,104000,60000,18600,
11,18,557210,331410,152395,179015,99760,43645,56115,48300,25200,23100,90750,48750,42000,92600,34800,57800,201000,96000,105000,24800,
11,19,492240,302640,135225,167415,87290,31175,56115,44100,23100,21000,76050,40350,35700,95200,40600,54600,171000,96000,75000,18600,
11,20,468790,280990,111675,169315,87290,31175,56115,31500,10500,21000,76200,46800,29400,86000,23200,62800,163000,88000,75000,24800,
11,21,449425,261825,94810,167015,93525,37410,56115,35700,8400,27300,54600,8400,46200,78000,40600,37400,169000,64000,105000,18600,
11,22,459660,265060,110210,154850,99760,37410,62350,29400,8400,21000,60900,21000,39900,75000,43400,31600,176000,56000,120000,18600,
11,23,541805,286205,155810,130395,81055,37410,43645,37800,18900,18900,91950,53100,38850,75400,46400,29000,237000,72000,165000,18600,
11,24,454875,267275,96760,170515,93525,37410,56115,37800,16800,21000,61350,19350,42000,74600,23200,51400,169000,64000,105000,18600,
11,25,367020,243220,114675,128545,86420,34175,52245,37800,18900,18900,54600,33600,21000,64400,28000,36400,99000,24000,75000,24800,
11,26,561670,324670,129855,194815,74820,18705,56115,39900,14700,25200,88350,44250,44100,121600,52200,69400,206000,56000,150000,31000,
11,27,508555,289955,134505,155450,81055,18705,62350,29400,12600,16800,78300,51000,27300,101200,52200,49000,200000,80000,120000,18600,
11,28,498315,273715,132910,140805,56115,37410,18705,48300,14700,33600,76500,40200,36300,92800,40600,52200,206000,56000,150000,18600,
11,29,506790,306190,122875,183315,87290,31175,56115,35700,14700,21000,71400,33600,37800,111800,43400,68400,182000,32000,150000,18600,
11,30,561260,299460,113945,185515,99760,43645,56115,23100,4200,18900,87000,42900,44100,89600,23200,66400,237000,72000,165000,24800,
12,0,249545,145145,67105,78040,43645,18705,24940,18900,8400,10500,33600,16800,16800,49000,23200,25800,92000,32000,60000,12400,
12,1,523325,314525,138210,176315,93525,37410,56115,39900,16800,23100,77700,37800,39900,103400,46200,57200,184000,64000,120000,24800,
12,2,548760,331160,134140,197020,99760,24940,74820,35700,16800,18900,92700,40200,52500,103000,52200,50800,199000,64000,135000,18600,
12,3,569275,299475,150960,148515,93525,37410,56115,33600,16800,16800,67950,44550,23400,104400,52200,52200,245000,80000,165000,24800,
12,4,512560,295760,133945,161815,99760,43645,56115,29400,12600,16800,63000,31500,31500,103600,46200,57400,192000,72000,120000,24800,
12,5,523325,314525,138210,176315,93525,37410,56115,39900,16800,23100,77700,37800,39900,103400,46200,57200,184000,64000,120000,24800,
12,6,332450,198850,87340,111510,62350,24940,37410,25200,10500,14700,48300,23100,25200,63000,28800,34200,115000,40000,75000,18600,
12,7,249545,145145,67105,78040,43645,18705,24940,18900,8400,10500,33600,16800,16800,49000,23200,25800,92000,32000,60000,12400,
12,8,523325,314525,138210,176315,93525,37410,56115,39900,16800,23100,77700,37800,39900,103400,46200,57200,184000,64000,120000,24800,
12,9,523325,314525,138210,176315,93525,37410,56115,39900,16800,23100,77700,37800,39900,103400,46200,57200,184000,64000,120000,24800,
12,10,523325,314525,138210,176315,93525,37410,56115,39900,16800,23100,77700,37800,39900,103400,46200,57200,184000,64000,120000,24800,
12,11,523325,314525,138210,176315,93525,37410,56115,39900,16800,23100,77700,37800,39900,103400,46200,57200,184000,64000,120000,24800,
12,12,523325,314525,138210,176315,93525,37410,56115,39900,16800,23100,77700,37800,39900,103400,46200,57200,184000,64000,120000,24800,
12,13,332450,198850,87340,111510,62350,24940,37410,25200,10500,14700,48300,23100,25200,63000,28800,34200,115000,40000,75000,18600,
