Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
74,28,561025,313225,142410,170815,93525,37410,56115,33600,16800,16800,67500,36000,31500,118600,52200,66400,223000,88000,135000,24800,
74,29,392520,275720,94875,180845,92020,31175,60845,37800,16800,21000,65100,27300,37800,80800,19600,61200,92000,32000,60000,24800,
74,30,347490,235890,116010,119880,87290,37410,49880,18900,8400,10500,81900,50400,31500,47800,19800,28000,93000,48000,45000,18600,
75,0,445660,280060,132315,147745,99760,56115,43645,27300,12600,14700,75600,37800,37800,77400,25800,51600,147000,72000,75000,18600,
75,1,501720,291920,132810,159110,74820,37410,37410,33600,14700,18900,56700,31500,25200,126800,49200,77600,185000,80000,105000,24800,
75,2,423490,265690,110510,155180,87290,37410,49880,18900,12600,6300,39900,6300,33600,119600,54200,65400,133000,88000,45000,24800,
75,3,503675,263075,125890,137185,93525,24940,68585,29400,21000,8400,61950,45150,16800,78200,34800,43400,222000,72000,150000,18600,
75,4,474985,280385,131210,149175,68585,37410,31175,31500,12600,18900,73500,29400,44100,106800,51800,55000,176000,56000,120000,18600,
75,5,500765,321965,144810,177155,122765,37410,85355,37800,14700,23100,58800,35700,23100,102600,57000,45600,154000,64000,90000,24800,
75,6,472475,283875,120160,163715,93525,37410,56115,35700,16800,18900,48450,25350,23100,106200,40600,65600,170000,80000,90000,18600,
75,7,396655,293055,113810,179245,114555,49410,65145,33600,16800,16800,77700,33600,44100,67200,14000,53200,85000,40000,45000,18600,
75,8,499290,244490,127055,117435,24940,18705,6235,29400,16800,12600,45150,27750,17400,145000,63800,81200,230000,80000,150000,24800,
75,9,507040,289440,135015,154425,87290,56115,31175,29400,10500,18900,79950,33600,46350,92800,34800,58000,199000,64000,135000,18600,
75,10,486375,285375,103055,182320,93525,18705,74820,39900,14700,25200,67350,23250,44100,84600,46400,38200,170000,80000,90000,31000,
75,11,473190,287390,133610,153780,87290,37410,49880,27300,14700,12600,75600,35700,39900,97200,45800,51400,161000,56000,105000,24800,
75,12,404985,248385,115210,133175,68585,37410,31175,44100,16800,27300,35700,12600,23100,100000,48400,51600,138000,48000,90000,18600,
75,13,502295,306695,115740,190955,105995,24940,81055,25200,8400,16800,84300,36000,48300,91200,46400,44800,177000,72000,105000,18600,
75,14,476895,311295,148850,162445,105995,62350,43645,37800,16800,21000,81900,35700,46200,85600,34000,51600,147000,72000,75000,18600,
75,15,479430,285830,131445,154385,112230,43645,68585,37800,14700,23100,58800,27300,31500,77000,45800,31200,175000,40000,135000,18600,
75,16,520000,304200,112320,191880,62350,12470,49880,44100,18900,25200,95550,57750,37800,102200,23200,79000,191000,56000,135000,24800,
75,17,530640,310040,147845,162195,87290,43645,43645,27300,6300,21000,91050,57300,33750,104400,40600,63800,202000,112000,90000,18600,
75,18,552440,326840,140155,186685,87290,18705,68585,35700,10500,25200,97050,52950,44100,106800,58000,48800,207000,72000,135000,18600,
75,19,446825,290025,128510,161515,93525,37410,56115,39900,14700,25200,50400,16800,33600,106200,59600,46600,132000,72000,60000,24800,
75,20,443055,266055,124280,141775,81055,49880,31175,42000,14700,27300,63000,23100,39900,80000,36600,43400,146000,56000,90000,31000,
75,21,485930,316130,134345,181785,129430,43645,85785,37800,16800,21000,60900,23100,37800,88000,50800,37200,145000,40000,105000,24800,
75,22,498760,326360,114740,211620,108360,24940,83420,35700,18900,16800,65100,18900,46200,117200,52000,65200,160000,40000,120000,12400,
75,23,548150,308350,127840,180510,62350,24940,37410,42000,18900,23100,91200,49200,42000,112800,34800,78000,215000,80000,135000,24800,
75,24,519075,310275,133260,177015,93525,37410,56115,27300,18900,8400,94650,42150,52500,94800,34800,60000,184000,64000,120000,24800,
75,25,440760,300960,128345,172615,104060,43645,60415,37800,12600,25200,90300,44100,46200,68800,28000,40800,115000,40000,75000,24800,
75,26,499355,283555,133575,149980,81055,31175,49880,29400,10500,18900,60900,31500,29400,112200,60400,51800,191000,56000,135000,24800,
75,27,441550,264550,91305,173245,62350,18705,43645,42000,18900,23100,84000,18900,65100,76200,34800,41400,146000,56000,90000,31000,
75,28,459655,295055,119875,175180,81055,31175,49880,48300,16800,31500,69300,31500,37800,96400,40400,56000,146000,56000,90000,18600,
75,29,519710,295110,120960,174150,99760,37410,62350,35700,16800,18900,67650,31950,35700,92000,34800,57200,206000,56000,150000,18600,
75,30,509135,252535,99175,153360,68585,31175,37410,38400,21600,16800,81750,34800,46950,63800,11600,52200,238000,88000,150000,18600,
76,0,530955,338155,133175,204980,81055,31175,49880,52500,23100,29400,75600,35700,39900,129000,43200,85800,168000,48000,120000,24800,
76,1,434460,284660,120545,164115,99760,43645,56115,37800,16800,21000,73500,39900,33600,73600,20200,53400,125000,80000,45000,24800,
76,2,504760,317160,134880,182280,99760,49880,49880,42000,16800,25200,84000,33600,50400,91400,34600,56800,169000,64000,105000,18600,
76,3,463255,291655,131245,160410,81055,43645,37410,35700,16800,18900,86100,42000,44100,88800,28800,60000,153000,48000,105000,18600,
76,4,409055,247255,113675,133580,81055,31175,49880,42000,14700,27300,50400,33600,16800,73800,34200,39600,137000,32000,105000,24800,
76,5,463085,290485,130045,160440,68585,43645,24940,35700,16800,18900,71400,21000,50400,114800,48600,66200,154000,64000,90000,18600,
76,6,366090,226290,106910,119380,87290,37410,49880,31500,14700,16800,48300,21000,27300,59200,33800,25400,115000,40000,75000,24800,
76,7,504140,286540,122410,164130,87290,37410,49880,33600,14700,18900,84450,29700,54750,81200,40600,40600,199000,64000,135000,18600,
76,8,499525,305725,135910,169815,93525,37410,56115,35700,16800,18900,90300,44100,46200,86200,37600,48600,169000,64000,105000,24800,
76,9,445225,265625,108080,157545,93525,49880,43645,18900,4200,14700,67200,25200,42000,86000,28800,57200,161000,56000,105000,18600,
76,10,515720,291920,146545,145375,74820,43645,31175,31500,16800,14700,75600,39900,35700,110000,46200,63800,199000,64000,135000,24800,
76,11,529405,282605,147210,135395,81055,37410,43645,31500,14700,16800,48450,31500,16950,121600,63600,58000,222000,72000,150000,24800,
76,12,553660,329860,144275,185585,99760,31175,68585,42000,18900,23100,77700,42000,35700,110400,52200,58200,199000,64000,135000,24800,
76,13,387525,253725,119975,133750,93525,31175,62350,25200,10500,14700,75600,35700,39900,59400,42600,16800,109000,64000,45000,24800,
76,14,479605,307005,121590,185415,81055,24940,56115,50400,18900,31500,86550,48750,37800,89000,29000,60000,154000,64000,90000,18600,
76,15,475625,251825,118710,133115,93525,37410,56115,31500,16800,14700,48600,29700,18900,78200,34800,43400,199000,64000,135000,24800,
76,16,465460,317660,140245,177415,99760,43645,56115,29400,16800,12600,86100,42000,44100,102400,37800,64600,123000,48000,75000,24800,
76,17,526660,333860,125210,208650,99760,37410,62350,48300,18900,29400,79800,31500,48300,106000,37400,68600,168000,48000,120000,24800,
76,18,484490,312890,121710,191180,87290,37410,49880,35700,10500,25200,77700,33600,44100,112200,40200,72000,153000,48000,105000,18600,
76,19,523615,306815,123130,183685,118465,49880,68585,44100,18900,25200,69450,25350,44100,74800,29000,45800,192000,72000,120000,24800,
76,20,393315,275715,118970,156745,77615,12470,65145,44100,14700,29400,75600,54600,21000,78400,37200,41200,99000,24000,75000,18600,
76,21,454560,288960,122610,166350,99760,37410,62350,33600,14700,18900,63000,27300,35700,92600,43200,49400,147000,72000,75000,18600,
76,22,536270,282470,102490,179980,74820,24940,49880,39900,14700,25200,81150,45450,35700,86600,17400,69200,229000,64000,165000,24800,
76,23,544140,319540,144860,174680,87290,37410,49880,42000,18900,23100,86250,42150,44100,104000,46400,57600,206000,56000,150000,18600,
76,24,469900,236300,100110,136190,62350,37410,24940,33750,14850,18900,47400,13050,34350,92800,34800,58000,215000,80000,135000,18600,
76,25,500925,286125,132580,153545,93525,49880,43645,39900,14700,25200,69300,25200,44100,83400,42800,40600,190000,40000,150000,24800,
76,26,420385,255785,123810,131975,68585,37410,31175,25200,14700,10500,75600,39900,35700,86400,31800,54600,146000,56000,90000,18600,
76,27,531555,307755,147245,160510,81055,43645,37410,44100,14700,29400,84000,48300,35700,98600,40600,58000,199000,64000,135000,24800,
76,28,505370,288770,124790,163980,74820,24940,49880,33600,16800,16800,90750,42450,48300,89600,40600,49000,198000,48000,150000,18600,
76,29,469425,276625,130280,146345,93525,49880,43645,44100,18900,25200,58800,35700,23100,80200,25800,54400,168000,48000,120000,24800,
76,30,382260,233460,116675,116785,108760,31175,77585,35700,10500,25200,37800,37800,0,51200,37200,14000,124000,64000,60000,24800,
77,0,624310,338510,136125,202385,99760,31175,68585,39900,16800,23100,65850,30150,35700,133000,58000,75000,261000,96000,165000,24800,
77,1,500740,276740,123125,153615,87290,31175,56115,44100,18900,25200,61350,38250,23100,84000,34800,49200,193000,88000,105000,31000,
77,2,510695,323095,131645,191450,105995,43645,62350,39900,10500,29400,75600,39900,35700,101600,37600,64000,169000,64000,105000,18600,
77,3,472610,278810,115295,163515,99760,43645,56115,39900,16800,23100,67350,31650,35700,71800,23200,48600,169000,64000,105000,24800,
77,4,511525,285925,124440,161485,93525,24940,68585,44100,16800,27300,61500,36300,25200,86800,46400,40400,207000,72000,135000,18600,
77,5,485170,275570,123490,152080,74820,24940,49880,42000,14700,27300,63150,31650,31500,95600,52200,43400,191000,56000,135000,18600,
77,6,457765,255165,138625,116540,56115,31175,24940,23100,10500,12600,88950,50550,38400,87000,46400,40600,184000,64000,120000,18600,
77,7,575960,351360,140875,210485,99760,31175,68585,33600,14700,18900,99000,48600,50400,119000,46400,72600,206000,56000,150000,18600,
77,8,447255,299455,121205,178250,89655,18705,70950,39900,14700,25200,86100,50400,35700,83800,37400,46400,123000,48000,75000,24800,
77,9,507075,320475,113990,206485,93525,24940,68585,37800,16800,21000,84150,31650,52500,105000,40600,64400,168000,48000,120000,18600,
77,10,520260,296460,134645,161815,99760,43645,56115,44100,16800,27300,71400,33600,37800,81200,40600,40600,199000,64000,135000,24800,
77,11,445695,290895,149445,141450,105995,43645,62350,31500,21000,10500,75600,37800,37800,77800,47000,30800,130000,40000,90000,24800,
77,12,490505,287905,132325,155580,81055,31175,49880,35700,16800,18900,67350,37950,29400,103800,46400,57400,184000,64000,120000,18600,
77,13,575560,337760,153545,184215,99760,43645,56115,37800,16800,21000,88200,44100,44100,112000,49000,63000,213000,48000,165000,24800,
77,14,408355,238555,104340,134215,81055,24940,56115,25200,8400,16800,60900,33600,27300,71400,37400,34000,145000,40000,105000,24800,
77,15,521325,314525,139910,174615,93525,37410,56115,37800,12600,25200,79800,44100,35700,103400,45800,57600,182000,32000,150000,24800,
77,16,459005,243005,141010,101995,81055,37410,43645,25200,18900,6300,61350,44100,17250,75400,40600,34800,185000,80000,105000,31000,
77,17,443620,265820,124045,141775,74820,43645,31175,37800,14700,23100,67200,31500,35700,86000,34200,51800,153000,48000,105000,24800,
77,18,462105,269305,136845,132460,81055,43645,37410,42000,14700,27300,88650,44100,44550,57600,34400,23200,168000,48000,120000,24800,
77,19,452390,288790,123705,165085,87290,18705,68585,54600,21000,33600,65100,37800,27300,81800,46200,35600,145000,40000,105000,18600,
77,20,509790,329390,127975,201415,87290,31175,56115,48300,18900,29400,54600,14700,39900,139200,63200,76000,168000,48000,120000,12400,
77,21,443275,270675,102330,168345,93525,49880,43645,44100,14700,29400,67650,31950,35700,65400,5800,59600,154000,64000,90000,18600,
77,22,534400,309600,148940,160660,62350,24940,37410,39900,16800,23100,71550,29400,42150,135800,77800,58000,200000,80000,120000,24800,
77,23,544275,310675,155010,155665,93525,37410,56115,50400,25200,25200,91350,40200,51150,75400,52200,23200,215000,80000,135000,18600,
77,24,503460,280660,146780,133880,99760,49880,49880,31500,14700,16800,54600,33600,21000,94800,48600,46200,198000,48000,150000,24800,
77,25,393220,259420,128545,130875,74820,43645,31175,33600,12600,21000,79800,44100,35700,71200,28200,43000,109000,64000,45000,24800,
77,26,469290,275690,116310,159380,87290,37410,49880,33600,10500,23100,63000,25200,37800,91800,43200,48600,175000,40000,135000,18600,
77,27,464030,297430,138815,158615,112230,56115,56115,31500,12600,18900,73500,35700,37800,80200,34400,45800,148000,88000,60000,18600,
77,28,479260,306660,131510,175150,99760,37410,62350,29400,10500,18900,94500,46200,48300,83000,37400,45600,154000,64000,90000,18600,
77,29,537060,320260,171480,148780,99760,49880,49880,33600,14700,18900,77700,52500,25200,109200,54400,54800,192000,72000,120000,24800,
77,30,533795,346995,136080,210915,105995,49880,56115,44100,14700,29400,107100,48300,58800,89800,23200,66600,162000,72000,90000,24800,
78,0,542890,301490,146545,154945,87290,43645,43645,31500,14700,16800,78300,36000,42300,104400,52200,52200,229000,64000,165000,12400,
78,1,471995,298395,136110,162285,105995,37410,68585,39900,14700,25200,69300,37800,31500,83200,46200,37000,155000,80000,75000,18600,
78,2,538365,320565,158645,161920,118465,43645,74820,16800,12600,4200,73500,33600,39900,111800,68800,43000,193000,88000,105000,24800,
78,3,464555,301955,132510,169445,81055,37410,43645,42000,18900,23100,86100,33600,52500,92800,42600,50200,144000,24000,120000,18600,
78,4,516560,298760,125375,173385,99760,31175,68585,21000,8400,12600,88800,51000,37800,89200,34800,54400,193000,88000,105000,24800,
78,5,521335,298735,122755,175980,68585,18705,49880,46200,18900,27300,78150,44550,33600,105800,40600,65200,204000,24000,180000,18600,
78,6,380390,251790,116610,135180,87290,37410,49880,37800,12600,25200,52500,37800,14700,74200,28800,45400,110000,80000,30000,18600,
78,7,443920,240520,91770,148750,74820,12470,62350,33600,10500,23100,42900,28200,14700,89200,40600,48600,191000,56000,135000,12400,
78,8,453855,253055,104145,148910,81055,43645,37410,44100,23100,21000,44100,8400,35700,83800,29000,54800,176000,56000,120000,24800,
78,9,437835,243235,120540,122695,68585,24940,43645,35700,16800,18900,46350,21000,25350,92600,57800,34800,176000,56000,120000,18600,
78,10,529130,325530,141145,184385,112230,43645,68585,31500,14700,16800,75600,33600,42000,106200,49200,57000,185000,80000,105000,18600,
78,11,376455,234855,103810,131045,81055,37410,43645,33600,16800,16800,54600,21000,33600,65600,28600,37000,123000,48000,75000,18600,
78,12,537515,334915,117625,217290,118465,31175,87290,25200,10500,14700,77850,29550,48300,113400,46400,67000,184000,64000,120000,18600,
78,13,457620,264820,113405,151415,74820,18705,56115,33600,18900,14700,50400,21000,29400,106000,54800,51200,168000,48000,120000,24800,
78,14,566805,333205,149725,183480,81055,31175,49880,42000,21000,21000,79950,33750,46200,130200,63800,66400,215000,80000,135000,18600,
78,15,486660,284860,136545,148315,99760,43645,56115,25200,12600,12600,48300,31500,16800,111600,48800,62800,177000,72000,105000,24800,
78,16,550565,319765,131580,188185,118465,49880,68585,33600,14700,18900,65100,29400,35700,102600,37600,65000,206000,56000,150000,24800,
78,17,522590,283790,111540,172250,87290,24940,62350,29400,14700,14700,80700,42900,37800,86400,29000,57400,214000,64000,150000,24800,
78,18,489325,279725,127910,151815,93525,37410,56115,31500,16800,14700,65100,27300,37800,89600,46400,43200,191000,56000,135000,18600,
78,19,551940,298140,126540,171600,87290,24940,62350,46200,16800,29400,89250,38400,50850,75400,46400,29000,229000,64000,165000,24800,
78,20,512700,318100,139120,178980,62350,12470,49880,46200,18900,27300,115950,61350,54600,93600,46400,47200,176000,56000,120000,18600,
78,21,549975,325375,138560,186815,93525,37410,56115,37800,16800,21000,77850,37950,39900,116200,46400,69800,206000,56000,150000,18600,
78,22,608990,308190,162495,145695,87290,43645,43645,39900,16800,23100,88200,38250,49950,92800,63800,29000,276000,96000,180000,24800,
78,23,538495,327895,144645,183250,105995,43645,62350,37800,16800,21000,77700,37800,39900,106400,46400,60000,192000,72000,120000,18600,
78,24,471625,292825,118740,174085,93525,24940,68585,31500,8400,23100,75600,42000,33600,92200,43400,48800,154000,64000,90000,24800,
78,25,527800,348000,153580,194420,124700,49880,74820,33600,14700,18900,77700,37800,39900,112000,51200,60800,155000,80000,75000,24800,
78,26,469385,288785,118175,170610,68585,31175,37410,44100,18900,25200,60900,18900,42000,115200,49200,66000,162000,72000,90000,18600,
78,27,497925,291125,118210,172915,93525,37410,56115,29400,10500,18900,75600,27300,48300,92600,43000,49600,182000,32000,150000,24800,
78,28,490750,303950,104360,199590,129000,37410,91590,23100,6300,16800,65250,31650,33600,86600,29000,57600,162000,72000,90000,24800,
78,29,491560,282760,122110,160650,99760,37410,62350,46200,16800,29400,58800,27300,31500,78000,40600,37400,184000,64000,120000,24800,
78,30,497260,310660,138880,171780,99760,49880,49880,35700,4200,31500,88200,42000,46200,87000,42800,44200,168000,48000,120000,18600,
79,0,540645,323845,137825,186020,105995,31175,74820,44100,16800,27300,94950,55050,39900,78800,34800,44000,192000,72000,120000,24800,
79,1,517510,290910,125895,165015,99760,43645,56115,35700,16800,18900,65850,36450,29400,89600,29000,60600,208000,88000,120000,18600,
79,2,468420,265820,128875,136945,74820,31175,43645,14700,8400,6300,60900,31500,29400,115400,57800,57600,184000,64000,120000,18600,
79,3,415260,271860,109110,162750,99760,37410,62350,31500,12600,18900,63000,27300,35700,77600,31800,45800,131000,56000,75000,12400,
79,4,487720,294120,94000,200120,74820,0,74820,37800,14700,23100,63300,21300,42000,118200,58000,60200,175000,40000,135000,18600,
79,5,451660,273860,119845,154015,99760,43645,56115,44100,16800,27300,67200,33600,33600,62800,25800,37000,153000,48000,105000,24800,
79,6,519085,301485,154710,146775,68585,37410,31175,44100,27300,16800,58800,29400,29400,130000,60600,69400,199000,64000,135000,18600,
79,7,421225,280425,126975,153450,97825,31175,66650,46200,23100,23100,71400,27300,44100,65000,45400,19600,116000,56000,60000,24800,
79,8,477530,307730,145715,162015,112230,56115,56115,23100,8400,14700,100800,50400,50400,71600,30800,40800,145000,40000,105000,24800,
79,9,479225,279425,128445,150980,93525,43645,49880,31500,12600,18900,63000,29400,33600,91400,42800,48600,175000,40000,135000,24800,
79,10,479725,300925,132740,168185,93525,24940,68585,21000,16800,4200,88200,50400,37800,98200,40600,57600,154000,64000,90000,24800,
79,11,378490,244690,90840,153850,87290,24940,62350,29400,16800,12600,50400,6300,44100,77600,42800,34800,109000,64000,45000,24800,
79,12,504260,327460,127175,200285,99760,31175,68585,37800,14700,23100,98700,44100,54600,91200,37200,54000,152000,32000,120000,24800,
79,13,478960,300160,145415,154745,99760,56115,43645,35700,14700,21000,73500,37800,35700,91200,36800,54400,154000,64000,90000,24800,
79,14,571950,317150,126470,190680,62350,12470,49880,25200,12600,12600,99600,49200,50400,130000,52200,77800,230000,80000,150000,24800,
79,15,450220,271620,142010,129610,74820,37410,37410,37800,21000,16800,75600,37800,37800,83400,45800,37600,160000,40000,120000,18600,
79,16,464135,240335,113210,127125,68585,37410,31175,14700,4200,10500,52650,25200,27450,104400,46400,58000,199000,64000,135000,24800,
79,17,520695,296895,131845,165050,105995,43645,62350,35700,6300,29400,71400,35700,35700,83800,46200,37600,199000,64000,135000,24800,
79,18,522555,329755,115940,213815,81055,24940,56115,29400,12600,16800,98700,37800,60900,120600,40600,80000,168000,48000,120000,24800,
79,19,521155,309555,131610,177945,81055,37410,43645,42000,14700,27300,82500,44700,37800,104000,34800,69200,193000,88000,105000,18600,
79,20,543875,318275,146025,172250,93525,31175,62350,46200,18900,27300,71550,37950,33600,107000,58000,49000,207000,72000,135000,18600,
79,21,457255,322655,103905,218750,111155,18705,92450,33600,10500,23100,90300,39900,50400,87600,34800,52800,116000,56000,60000,18600,
79,22,484805,273205,113725,159480,81055,31175,49880,37800,12600,25200,52950,23550,29400,101400,46400,55000,193000,88000,105000,18600,
79,23,456625,321225,144175,177050,102125,31175,70950,35700,12600,23100,84000,46200,37800,99400,54200,45200,123000,48000,75000,12400,
79,24,514865,330065,137080,192985,118465,49880,68585,37800,14700,23100,75600,44100,31500,98200,28400,69800,160000,40000,120000,24800,
79,25,538560,298960,119010,179950,99760,37410,62350,39900,16800,23100,69900,30000,39900,89400,34800,54600,221000,56000,165000,18600,
79,26,493355,298755,138910,159845,81055,37410,43645,33600,10500,23100,77700,42000,35700,106400,49000,57400,176000,56000,120000,18600,
79,27,512430,309830,124845,184985,112230,43645,68585,44100,16800,27300,52500,21000,31500,101000,43400,57600,184000,64000,120000,18600,
79,28,520085,288285,144210,144075,68585,37410,31175,33600,16800,16800,75900,37800,38100,110200,52200,58000,207000,72000,135000,24800,
79,29,505655,287055,112705,174350,81055,18705,62350,33600,18900,14700,74400,34500,39900,98000,40600,57400,200000,80000,120000,18600,
79,30,452860,282060,114510,167550,99760,37410,62350,29400,18900,10500,69300,21000,48300,83600,37200,46400,146000,56000,90000,24800,
80,0,374255,256655,115810,140845,101255,37410,63845,33600,12600,21000,54600,29400,25200,67200,36400,30800,99000,24000,75000,18600,
80,1,502185,290585,130310,160275,68585,37410,31175,39900,16800,23100,54900,29700,25200,127200,46400,80800,193000,88000,105000,18600,
80,2,478215,275615,127905,147710,56115,18705,37410,29400,16800,12600,71700,40200,31500,118400,52200,66200,184000,64000,120000,18600,
80,3,501310,284510,125590,158920,99760,24940,74820,27300,14700,12600,82050,33750,48300,75400,52200,23200,192000,72000,120000,24800,
80,4,463995,264195,122675,141520,105995,31175,74820,44100,16800,27300,31500,23100,8400,82600,51600,31000,175000,40000,135000,24800,
80,5,422785,258985,113540,145445,68585,24940,43645,46200,18900,27300,69600,46500,23100,74600,23200,51400,139000,64000,75000,24800,
80,6,517555,300755,139810,160945,81055,37410,43645,33600,21000,12600,81900,29400,52500,104200,52000,52200,192000,72000,120000,24800,
80,7,503570,269970,128425,141545,74820,31175,43645,27300,14700,12600,98250,53550,44700,69600,29000,40600,215000,80000,135000,18600,
80,8,428855,250255,96240,154015,81055,24940,56115,29400,10500,18900,65400,31800,33600,74400,29000,45400,160000,40000,120000,18600,
80,9,442730,248130,135940,112190,49880,24940,24940,33600,21000,12600,71850,37800,34050,92800,52200,40600,176000,56000,120000,18600,
80,10,448990,275390,127010,148380,87290,37410,49880,33600,18900,14700,65100,27300,37800,89400,43400,46000,155000,80000,75000,18600,
80,11,516605,328005,110525,217480,81055,31175,49880,31500,12600,18900,84450,31950,52500,131000,34800,96200,170000,80000,90000,18600,
80,12,575530,336930,136675,200255,112230,31175,81055,31500,16800,14700,99000,42300,56700,94200,46400,47800,220000,40000,180000,18600,
80,13,503385,279585,147075,132510,68585,31175,37410,29400,16800,12600,54600,44100,10500,127000,55000,72000,199000,64000,135000,24800,
80,14,461840,245240,124215,121025,87290,56115,31175,37800,16800,21000,85350,33900,51450,34800,17400,17400,198000,48000,150000,18600,
80,15,451555,289755,108945,180810,81055,43645,37410,44100,16800,27300,58800,14700,44100,105800,33800,72000,137000,32000,105000,24800,
80,16,469260,283460,104210,179250,99760,37410,62350,31500,10500,21000,71400,27300,44100,80800,29000,51800,161000,56000,105000,24800,
80,17,498495,295895,136380,159515,105995,49880,56115,35700,14700,21000,82200,48600,33600,72000,23200,48800,184000,64000,120000,18600,
80,18,540470,314870,144360,170510,74820,37410,37410,29400,12600,16800,94650,42150,52500,116000,52200,63800,207000,72000,135000,18600,
80,19,464790,271990,125910,146080,87290,37410,49880,35700,12600,23100,71400,35700,35700,77600,40200,37400,168000,48000,120000,24800,
80,20,502920,264120,109010,155110,74820,37410,37410,27300,10500,16800,63600,32100,31500,98400,29000,69400,214000,64000,150000,24800,
80,21,469965,297365,120510,176855,118465,37410,81055,35700,12600,23100,50400,27300,23100,92800,43200,49600,154000,64000,90000,18600,
80,22,456035,268435,120660,147775,68585,37410,31175,35700,12600,23100,63150,35850,27300,101000,34800,66200,169000,64000,105000,18600,
80,23,478060,300260,137345,162915,99760,43645,56115,33600,10500,23100,86100,46200,39900,80800,37000,43800,153000,48000,105000,24800,
80,24,454155,267555,131445,136110,81055,43645,37410,29400,14700,14700,73500,44100,29400,83600,29000,54600,168000,48000,120000,18600,
80,25,521155,310555,157510,153045,81055,37410,43645,50400,21000,29400,95100,44100,51000,84000,55000,29000,192000,72000,120000,18600,
80,26,456470,262870,122825,140045,74820,31175,43645,31500,14700,16800,67350,42150,25200,89200,34800,54400,175000,40000,135000,18600,
80,27,519020,288220,154945,133275,74820,43645,31175,35700,12600,23100,90900,52500,38400,86800,46200,40600,206000,56000,150000,24800,
80,28,552360,306560,122410,184150,99760,37410,62350,33600,10500,23100,78000,33900,44100,95200,40600,54600,221000,56000,165000,24800,
80,29,465730,337330,126580,210750,125130,49880,75250,35700,16800,18900,69300,23100,46200,107200,36800,70400,116000,56000,60000,12400,
80,30,512225,318625,162915,155710,93525,56115,37410,33600,14700,18900,81900,39900,42000,109600,52200,57400,175000,40000,135000,18600,
81,0,431725,297125,114575,182550,93525,31175,62350,31500,14700,16800,77700,31500,46200,94400,37200,57200,116000,56000,60000,18600,
81,1,452325,281325,146975,134350,93525,31175,62350,39900,16800,23100,56700,42000,14700,91200,57000,34200,140000,80000,60000,31000,
81,2,512665,326065,131710,194355,127065,37410,89655,37800,18900,18900,75600,37800,37800,85600,37600,48000,168000,48000,120000,18600,
81,3,488690,332090,152110,179980,87290,37410,49880,46200,18900,27300,84000,46200,37800,114600,49600,65000,138000,48000,90000,18600,
81,4,446145,234545,107920,126625,43645,12470,31175,27300,8400,18900,70800,58050,12750,92800,29000,63800,193000,88000,105000,18600,
