Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
81,5,441595,270795,121945,148850,105995,43645,62350,31500,14700,16800,73500,29400,44100,59800,34200,25600,146000,56000,90000,24800,
81,6,385350,229550,111605,117945,62350,18705,43645,35700,8400,27300,56700,44100,12600,74800,40400,34400,131000,56000,75000,24800,
81,7,492255,306655,144110,162545,81055,37410,43645,35700,16800,18900,73500,44100,29400,116400,45800,70600,167000,32000,135000,18600,
81,8,516570,316770,132115,184655,137170,56115,81055,42000,16800,25200,50400,33600,16800,87200,25600,61600,175000,40000,135000,24800,
81,9,478870,247070,99375,147695,74820,31175,43645,31500,10500,21000,76950,34500,42450,63800,23200,40600,207000,72000,135000,24800,
81,10,489465,273665,92120,181545,56115,12470,43645,35700,12600,23100,74250,32250,42000,107600,34800,72800,191000,56000,135000,24800,
81,11,464245,276645,139560,137085,105995,37410,68585,33600,18900,14700,73650,48450,25200,63400,34800,28600,169000,64000,105000,18600,
81,12,519340,301540,141095,160445,87290,43645,43645,31500,12600,18900,84150,44250,39900,98600,40600,58000,193000,88000,105000,24800,
81,13,398125,270525,122710,147815,93525,37410,56115,29400,10500,18900,67200,37800,29400,80400,37000,43400,109000,64000,45000,18600,
81,14,564730,362130,137880,224250,112230,49880,62350,31500,12600,18900,79800,29400,50400,138600,46000,92600,184000,64000,120000,18600,
81,15,503460,296660,148310,148350,99760,37410,62350,16800,10500,6300,94500,54600,39900,85600,45800,39800,182000,32000,150000,24800,
81,16,492125,319525,158480,161045,93525,49880,43645,33600,16800,16800,92400,46200,46200,100000,45600,54400,154000,64000,90000,18600,
81,17,489200,287600,134490,153110,62350,24940,37410,27300,18900,8400,88350,44250,44100,109600,46400,63200,183000,48000,135000,18600,
81,18,465620,286020,145975,140045,74820,31175,43645,33600,18900,14700,71400,52500,18900,106200,43400,62800,161000,56000,105000,18600,
81,19,461490,265890,98505,167385,87290,18705,68585,25200,12600,12600,52800,15000,37800,100600,52200,48400,177000,72000,105000,18600,
81,20,485670,261070,111325,149745,74820,31175,43645,44100,14700,29400,55350,36450,18900,86800,29000,57800,206000,56000,150000,18600,
81,21,520560,288560,118210,170350,99760,37410,62350,25200,10500,14700,65400,29700,35700,98200,40600,57600,201000,96000,105000,31000,
81,22,459385,262785,108360,154425,68585,37410,31175,27300,4200,23100,74100,31950,42150,92800,34800,58000,178000,88000,90000,18600,
81,23,482695,319895,133210,186685,105995,37410,68585,39900,18900,21000,79800,39900,39900,94200,37000,57200,138000,48000,90000,24800,
81,24,459590,302990,136210,166780,87290,37410,49880,35700,12600,23100,79800,37800,42000,100200,48400,51800,138000,48000,90000,18600,
81,25,455820,268220,122810,145410,74820,37410,37410,35700,10500,25200,65100,31500,33600,92600,43400,49200,169000,64000,105000,18600,
81,26,418890,285290,115075,170215,87290,31175,56115,39900,10500,29400,73500,33600,39900,84600,39800,44800,115000,40000,75000,18600,
81,27,448125,284525,122910,161615,93525,37410,56115,37800,18900,18900,58800,29400,29400,94400,37200,57200,145000,40000,105000,18600,
81,28,505030,283230,131445,151785,112230,43645,68585,37800,12600,25200,50400,37800,12600,82800,37400,45400,197000,32000,165000,24800,
81,29,487825,284225,145075,139150,93525,31175,62350,29400,16800,12600,80100,50700,29400,81200,46400,34800,185000,80000,105000,18600,
81,30,533675,300875,118360,182515,93525,37410,56115,37800,12600,25200,73950,27750,46200,95600,40600,55000,208000,88000,120000,24800,
82,0,550260,317460,111405,206055,99760,18705,81055,33600,12600,21000,65700,27900,37800,118400,52200,66200,208000,88000,120000,24800,
82,1,491060,279460,128430,151030,99760,49880,49880,31500,12600,18900,61200,25350,35850,87000,40600,46400,193000,88000,105000,18600,
82,2,538365,320565,158645,161920,118465,43645,74820,16800,12600,4200,73500,33600,39900,111800,68800,43000,193000,88000,105000,24800,
82,3,464555,301955,132510,169445,81055,37410,43645,42000,18900,23100,86100,33600,52500,92800,42600,50200,144000,24000,120000,18600,
82,4,516560,298760,125375,173385,99760,31175,68585,21000,8400,12600,88800,51000,37800,89200,34800,54400,193000,88000,105000,24800,
82,5,521335,298735,122755,175980,68585,18705,49880,46200,18900,27300,78150,44550,33600,105800,40600,65200,204000,24000,180000,18600,
82,6,380390,251790,116610,135180,87290,37410,49880,37800,12600,25200,52500,37800,14700,74200,28800,45400,110000,80000,30000,18600,
82,7,443920,240520,91770,148750,74820,12470,62350,33600,10500,23100,42900,28200,14700,89200,40600,48600,191000,56000,135000,12400,
82,8,453855,253055,104145,148910,81055,43645,37410,44100,23100,21000,44100,8400,35700,83800,29000,54800,176000,56000,120000,24800,
82,9,437835,243235,120540,122695,68585,24940,43645,35700,16800,18900,46350,21000,25350,92600,57800,34800,176000,56000,120000,18600,
82,10,529130,325530,141145,184385,112230,43645,68585,31500,14700,16800,75600,33600,42000,106200,49200,57000,185000,80000,105000,18600,
82,11,376455,234855,103810,131045,81055,37410,43645,33600,16800,16800,54600,21000,33600,65600,28600,37000,123000,48000,75000,18600,
82,12,537515,334915,117625,217290,118465,31175,87290,25200,10500,14700,77850,29550,48300,113400,46400,67000,184000,64000,120000,18600,
82,13,457620,264820,113405,151415,74820,18705,56115,33600,18900,14700,50400,21000,29400,106000,54800,51200,168000,48000,120000,24800,
82,14,566805,333205,149725,183480,81055,31175,49880,42000,21000,21000,79950,33750,46200,130200,63800,66400,215000,80000,135000,18600,
82,15,486660,284860,136545,148315,99760,43645,56115,25200,12600,12600,48300,31500,16800,111600,48800,62800,177000,72000,105000,24800,
82,16,550565,319765,131580,188185,118465,49880,68585,33600,14700,18900,65100,29400,35700,102600,37600,65000,206000,56000,150000,24800,
82,17,522590,283790,111540,172250,87290,24940,62350,29400,14700,14700,80700,42900,37800,86400,29000,57400,214000,64000,150000,24800,
82,18,489325,279725,127910,151815,93525,37410,56115,31500,16800,14700,65100,27300,37800,89600,46400,43200,191000,56000,135000,18600,
82,19,551940,298140,126540,171600,87290,24940,62350,46200,16800,29400,89250,38400,50850,75400,46400,29000,229000,64000,165000,24800,
82,20,512700,318100,139120,178980,62350,12470,49880,46200,18900,27300,115950,61350,54600,93600,46400,47200,176000,56000,120000,18600,
82,21,549975,325375,138560,186815,93525,37410,56115,37800,16800,21000,77850,37950,39900,116200,46400,69800,206000,56000,150000,18600,
82,22,608990,308190,162495,145695,87290,43645,43645,39900,16800,23100,88200,38250,49950,92800,63800,29000,276000,96000,180000,24800,
82,23,538495,327895,144645,183250,105995,43645,62350,37800,16800,21000,77700,37800,39900,106400,46400,60000,192000,72000,120000,18600,
82,24,471625,292825,118740,174085,93525,24940,68585,31500,8400,23100,75600,42000,33600,92200,43400,48800,154000,64000,90000,24800,
82,25,527800,348000,153580,194420,124700,49880,74820,33600,14700,18900,77700,37800,39900,112000,51200,60800,155000,80000,75000,24800,
82,26,469385,288785,118175,170610,68585,31175,37410,44100,18900,25200,60900,18900,42000,115200,49200,66000,162000,72000,90000,18600,
82,27,497925,291125,118210,172915,93525,37410,56115,29400,10500,18900,75600,27300,48300,92600,43000,49600,182000,32000,150000,24800,
82,28,490750,303950,104360,199590,129000,37410,91590,23100,6300,16800,65250,31650,33600,86600,29000,57600,162000,72000,90000,24800,
82,29,491560,282760,122110,160650,99760,37410,62350,46200,16800,29400,58800,27300,31500,78000,40600,37400,184000,64000,120000,24800,
82,30,497260,310660,138880,171780,99760,49880,49880,35700,4200,31500,88200,42000,46200,87000,42800,44200,168000,48000,120000,18600,
83,0,435585,273785,117440,156345,68585,24940,43645,21000,10500,10500,75600,42000,33600,108600,40000,68600,137000,32000,105000,24800,
83,1,434185,238585,112190,126395,68585,24940,43645,35700,16800,18900,53100,29850,23250,81200,40600,40600,177000,72000,105000,18600,
83,2,537325,320525,137710,182815,93525,37410,56115,33600,6300,27300,92400,42000,50400,101000,52000,49000,192000,72000,120000,24800,
83,3,506995,305395,142410,162985,105995,37410,68585,39900,14700,25200,73500,44100,29400,86000,46200,39800,183000,48000,135000,18600,
83,4,440325,268725,130545,138180,93525,43645,49880,31500,14700,16800,77700,37800,39900,66000,34400,31600,153000,48000,105000,18600,
83,5,398685,252685,131110,121575,72885,41710,31175,46200,21000,25200,84000,42000,42000,49600,26400,23200,115000,40000,75000,31000,
83,6,394095,222495,95590,126905,43645,24940,18705,33600,10500,23100,52650,25350,27300,92600,34800,57800,153000,48000,105000,18600,
83,7,499655,289055,139045,150010,81055,43645,37410,37800,14700,23100,54600,23100,31500,115600,57600,58000,192000,72000,120000,18600,
83,8,623110,335510,149895,185615,99760,43645,56115,42000,16800,25200,66150,43050,23100,127600,46400,81200,269000,104000,165000,18600,
83,9,496690,264890,107560,157330,87290,37410,49880,31500,12600,18900,76500,34350,42150,69600,23200,46400,207000,72000,135000,24800,
83,10,476805,288405,130225,158180,81055,31175,49880,35700,16800,18900,73650,35850,37800,98000,46400,51600,176000,56000,120000,12400,
83,11,449050,272250,132245,140005,62350,43645,18705,37800,14700,23100,69300,31500,37800,102800,42400,60400,152000,32000,120000,24800,
83,12,447920,301120,118640,182480,74820,24940,49880,37800,16800,21000,86100,39900,46200,102400,37000,65400,122000,32000,90000,24800,
83,13,474630,274630,114880,159750,112230,49880,62350,23100,6300,16800,65100,27300,37800,74200,31400,42800,169000,64000,105000,31000,
83,14,532555,299155,135960,163195,81055,37410,43645,39900,18900,21000,91200,44850,46350,87000,34800,52200,221000,56000,165000,12400,
83,15,406525,280725,129045,151680,93525,43645,49880,39900,16800,23100,73500,37800,35700,73800,30800,43000,101000,56000,45000,24800,
83,16,501505,276905,107125,169780,81055,31175,49880,29400,4200,25200,82650,42750,39900,83800,29000,54800,206000,56000,150000,18600,
83,17,465570,286970,123325,163645,74820,31175,43645,42000,18900,23100,100950,44250,56700,69200,29000,40200,160000,40000,120000,18600,
83,18,448255,263455,141980,121475,81055,49880,31175,39900,16800,23100,48300,27300,21000,94200,48000,46200,160000,40000,120000,24800,
83,19,466100,263500,126460,137040,62350,37410,24940,27300,12600,14700,69450,35850,33600,104400,40600,63800,184000,64000,120000,18600,
83,20,504895,309295,149345,159950,105995,43645,62350,29400,21000,8400,81900,35700,46200,92000,49000,43000,177000,72000,105000,18600,
83,21,382020,226220,115275,110945,74820,31175,43645,33600,10500,23100,46200,33600,12600,71600,40000,31600,131000,56000,75000,24800,
83,22,519170,279570,103725,175845,74820,31175,43645,42000,18900,23100,61950,30450,31500,100800,23200,77600,221000,56000,165000,18600,
83,23,440185,269385,105070,164315,68585,12470,56115,35700,10500,25200,69300,27300,42000,95800,54800,41000,146000,56000,90000,24800,
83,24,393860,245260,110980,134280,99760,49880,49880,31500,16800,14700,54600,18900,35700,59400,25400,34000,130000,40000,90000,18600,
83,25,468260,283460,124575,158885,99760,31175,68585,35700,14700,21000,67200,35700,31500,80800,43000,37800,160000,40000,120000,24800,
83,26,520355,303555,126340,177215,81055,24940,56115,39900,12600,27300,58800,25200,33600,123800,63600,60200,192000,72000,120000,24800,
83,27,488660,300260,150310,149950,99760,37410,62350,33600,12600,21000,69300,39900,29400,97600,60400,37200,176000,56000,120000,12400,
83,28,510450,278650,137110,141540,62350,37410,24940,37800,21000,16800,74100,38100,36000,104400,40600,63800,207000,72000,135000,24800,
83,29,505335,289535,141710,147825,68585,37410,31175,35700,14700,21000,101250,46200,55050,84000,43400,40600,191000,56000,135000,24800,
83,30,554675,292875,145160,147715,93525,37410,56115,31500,16800,14700,63450,44550,18900,104400,46400,58000,237000,72000,165000,24800,
84,0,484750,276950,122270,154680,62350,12470,49880,25200,10500,14700,71400,35700,35700,118000,63600,54400,183000,48000,135000,24800,
84,1,493240,276440,109725,166715,87290,31175,56115,29400,16800,12600,67950,38550,29400,91800,23200,68600,192000,72000,120000,24800,
84,2,545815,299015,133860,165155,56115,37410,18705,42000,18900,23100,67500,25350,42150,133400,52200,81200,222000,72000,150000,24800,
84,3,459075,257475,103060,154415,93525,37410,56115,42000,14700,27300,69750,27750,42000,52200,23200,29000,183000,48000,135000,18600,
84,4,492605,281205,120525,160680,81055,31175,49880,50400,23100,27300,66150,43050,23100,83600,23200,60400,199000,64000,135000,12400,
84,5,464755,234955,96540,138415,81055,24940,56115,23100,8400,14700,78600,34200,44400,52200,29000,23200,205000,40000,165000,24800,
84,6,539575,312975,147260,165715,93525,37410,56115,42000,23100,18900,76050,40350,35700,101400,46400,55000,208000,88000,120000,18600,
84,7,529415,288015,124740,163275,56115,24940,31175,31500,12600,18900,78600,40800,37800,121800,46400,75400,229000,64000,165000,12400,
84,8,359685,248885,84405,164480,85785,18705,67080,35700,10500,25200,58800,21000,37800,68600,34200,34400,86000,56000,30000,24800,
84,9,360085,262685,98775,163910,68585,31175,37410,42000,14700,27300,48300,10500,37800,103800,42400,61400,85000,40000,45000,12400,
84,10,449675,262875,113625,149250,93525,31175,62350,31500,12600,18900,71850,46650,25200,66000,23200,42800,162000,72000,90000,24800,
84,11,483255,296455,134340,162115,81055,24940,56115,33600,14700,18900,75600,39900,35700,106200,54800,51400,162000,72000,90000,24800,
84,12,568590,325990,155460,170530,87290,37410,49880,39900,12600,27300,65400,35850,29550,133400,69600,63800,224000,104000,120000,18600,
84,13,554060,328460,144575,183885,99760,31175,68585,39900,21000,18900,90600,40200,50400,98200,52200,46000,207000,72000,135000,18600,
84,14,471495,294695,131980,162715,105995,49880,56115,33600,14700,18900,111300,58800,52500,43800,8600,35200,152000,32000,120000,24800,
84,15,362400,211800,92690,119110,62350,24940,37410,33600,10500,23100,46650,34050,12600,69200,23200,46000,132000,72000,60000,18600,
84,16,540025,315225,136675,178550,93525,31175,62350,44100,16800,27300,82200,42300,39900,95400,46400,49000,200000,80000,120000,24800,
84,17,520430,310630,145145,165485,112230,43645,68585,42000,14700,27300,50400,37800,12600,106000,49000,57000,185000,80000,105000,24800,
84,18,476885,305285,125570,179715,68585,12470,56115,37800,16800,21000,60900,44100,16800,138000,52200,85800,153000,48000,105000,18600,
84,19,392690,245890,106910,138980,87290,37410,49880,42000,14700,27300,63000,21000,42000,53600,33800,19800,122000,32000,90000,24800,
84,20,509175,291375,118860,172515,93525,37410,56115,33600,16800,16800,71850,29850,42000,92400,34800,57600,193000,88000,105000,24800,
84,21,510505,300705,135295,165410,81055,43645,37410,35700,16800,18900,79950,40050,39900,104000,34800,69200,185000,80000,105000,24800,
84,22,452490,294890,144810,150080,87290,37410,49880,42000,16800,25200,71400,42000,29400,94200,48600,45600,139000,64000,75000,18600,
84,23,337150,242350,99240,143110,98850,36940,61910,25200,10500,14700,65100,29400,35700,53200,22400,30800,70000,40000,30000,24800,
84,24,504535,286935,100385,186550,68585,6235,62350,37800,16800,21000,78750,36750,42000,101800,40600,61200,199000,64000,135000,18600,
84,25,564360,300760,137710,163050,99760,37410,62350,23100,16800,6300,76500,42900,33600,101400,40600,60800,245000,80000,165000,18600,
84,26,603410,316810,143445,173365,99760,43645,56115,29400,12600,16800,83250,40800,42450,104400,46400,58000,268000,88000,180000,18600,
84,27,423620,251020,141510,109510,74820,37410,37410,46200,14700,31500,37800,37800,0,92200,51600,40600,154000,64000,90000,18600,
84,28,520125,310525,136575,173950,93525,31175,62350,35700,14700,21000,77700,35700,42000,103600,55000,48600,191000,56000,135000,18600,
84,29,455930,292130,121945,170185,112230,43645,68585,33600,16800,16800,65100,35700,29400,81200,25800,55400,139000,64000,75000,24800,
84,30,465095,295295,166415,128880,118895,69015,49880,44100,21000,23100,69300,42000,27300,63000,34400,28600,145000,40000,105000,24800,
85,0,447955,276955,129910,147045,81055,37410,43645,37800,18900,18900,69300,33600,35700,88800,40000,48800,140000,80000,60000,31000,
85,1,463595,283995,127245,156750,105995,43645,62350,31500,16800,14700,77700,37800,39900,68800,29000,39800,161000,56000,105000,18600,
85,2,448690,270890,110140,160750,87290,24940,62350,33600,16800,16800,84000,33600,50400,66000,34800,31200,153000,48000,105000,24800,
85,3,469195,290595,134745,155850,105995,43645,62350,27300,16800,10500,77700,48300,29400,79600,26000,53600,160000,40000,120000,18600,
85,4,399385,268585,130275,138310,85785,48375,37410,37800,16800,21000,58800,31500,27300,86200,33600,52600,106000,16000,90000,24800,
85,5,434570,276970,116590,160380,74820,24940,49880,27300,10500,16800,82050,46350,35700,92800,34800,58000,139000,64000,75000,18600,
85,6,478890,316090,121745,194345,87290,43645,43645,44100,16800,27300,73500,27300,46200,111200,34000,77200,138000,48000,90000,24800,
85,7,436090,250290,114975,135315,87290,31175,56115,25200,12600,12600,54600,25200,29400,83200,46000,37200,161000,56000,105000,24800,
85,8,530620,268820,109955,158865,74820,18705,56115,42000,16800,25200,70800,45450,25350,81200,29000,52200,237000,72000,165000,24800,
85,9,451755,302355,113375,188980,81055,31175,49880,44100,14700,29400,71400,27300,44100,105800,40200,65600,137000,32000,105000,12400,
85,10,519640,324040,136160,187880,87290,37410,49880,35700,14700,21000,97050,55050,42000,104000,29000,75000,177000,72000,105000,18600,
85,11,480860,303060,137610,165450,99760,37410,62350,52500,16800,35700,84000,37800,46200,66800,45600,21200,153000,48000,105000,24800,
85,12,497460,287860,127910,159950,99760,37410,62350,31500,14700,16800,58800,29400,29400,97800,46400,51400,191000,56000,135000,18600,
85,13,494200,254400,136610,117790,62350,37410,24940,33600,14700,18900,59850,38100,21750,98600,46400,52200,215000,80000,135000,24800,
85,14,541460,294860,149480,145380,99760,49880,49880,27300,14700,12600,78000,35700,42300,89800,49200,40600,228000,48000,180000,18600,
85,15,481230,310430,121680,188750,112230,49880,62350,37800,14700,23100,67200,23100,44100,93200,34000,59200,146000,56000,90000,24800,
85,16,501860,321260,129110,192150,99760,37410,62350,37800,14700,23100,65100,33600,31500,118600,43400,75200,162000,72000,90000,18600,
85,17,435300,232500,118710,113790,62350,37410,24940,46200,21000,25200,60150,25500,34650,63800,34800,29000,178000,88000,90000,24800,
85,18,511890,324290,142675,181615,87290,31175,56115,39900,16800,23100,77700,48300,29400,119400,46400,73000,169000,64000,105000,18600,
85,19,388415,232615,121840,110775,56115,24940,31175,29400,10500,18900,60900,37800,23100,86200,48600,37600,131000,56000,75000,24800,
85,20,489235,272435,141475,130960,68585,31175,37410,44100,23100,21000,61350,29400,31950,98400,57800,40600,192000,72000,120000,24800,
85,21,500950,281350,132710,148640,62350,37410,24940,39900,21000,18900,57300,10500,46800,121800,63800,58000,201000,96000,105000,18600,
85,22,557515,330915,148495,182420,118465,43645,74820,42000,14700,27300,61050,37950,23100,109400,52200,57200,208000,88000,120000,18600,
85,23,420025,262425,136410,126015,93525,37410,56115,33600,16800,16800,60900,50400,10500,74400,31800,42600,139000,64000,75000,18600,
85,24,496060,315460,149845,165615,99760,43645,56115,42000,21000,21000,81900,33600,48300,91800,51600,40200,162000,72000,90000,18600,
85,25,529165,342365,122610,219755,118465,37410,81055,25200,10500,14700,77700,31500,46200,121000,43200,77800,162000,72000,90000,24800,
85,26,489770,287970,126745,161225,74820,43645,31175,39900,14700,25200,77850,25200,52650,95400,43200,52200,177000,72000,105000,24800,
85,27,441990,248190,119925,128265,87290,31175,56115,46200,18900,27300,91500,46650,44850,23200,23200,0,169000,64000,105000,24800,
85,28,538360,352560,141045,211515,99760,43645,56115,37800,14700,23100,88200,39900,48300,126800,42800,84000,161000,56000,105000,24800,
85,29,594255,323455,146695,176760,81055,43645,37410,37800,14700,23100,82800,36150,46650,121800,52200,69600,246000,96000,150000,24800,
85,30,498555,327955,98840,229115,81055,24940,56115,44100,12600,31500,78000,38100,39900,124800,23200,101600,152000,32000,120000,18600,
86,0,581045,314645,143810,170835,105995,37410,68585,18900,10500,8400,85350,49500,35850,104400,46400,58000,254000,104000,150000,12400,
86,1,446720,275120,127310,147810,74820,37410,37410,29400,16800,12600,73500,35700,37800,97400,37400,60000,153000,48000,105000,18600,
86,2,523110,328510,118995,209515,99760,43645,56115,35700,12600,23100,86250,33750,52500,106800,29000,77800,176000,56000,120000,18600,
86,3,392590,272190,130845,141345,87290,43645,43645,29400,14700,14700,73500,35700,37800,82000,36800,45200,108000,48000,60000,12400,
86,4,528660,327860,132240,195620,99760,24940,74820,48300,21000,27300,71400,39900,31500,108400,46400,62000,176000,56000,120000,24800,
86,5,440770,246970,122610,124360,74820,37410,37410,31500,12600,18900,56850,29400,27450,83800,43200,40600,169000,64000,105000,24800,
86,6,434085,278285,122805,155480,68585,18705,49880,29400,16800,12600,94500,44100,50400,85800,43200,42600,131000,56000,75000,24800,
86,7,471995,285395,120510,164885,105995,37410,68585,35700,16800,18900,77700,31500,46200,66000,34800,31200,168000,48000,120000,18600,
86,8,487400,270600,111830,158770,62350,49880,12470,33600,14700,18900,67650,29850,37800,107000,17400,89600,192000,72000,120000,24800,
86,9,442655,270855,141575,129280,81055,31175,49880,27300,12600,14700,73500,46200,27300,89000,51600,37400,147000,72000,75000,24800,
86,10,435390,265590,128310,137280,87290,37410,49880,31500,16800,14700,58800,31500,27300,88000,42600,45400,145000,40000,105000,24800,
86,11,456390,278590,135075,143515,87290,31175,56115,37800,14700,23100,81900,46200,35700,71600,43000,28600,153000,48000,105000,24800,
86,12,437090,272490,130810,141680,87290,37410,49880,25200,10500,14700,71400,39900,31500,88600,43000,45600,146000,56000,90000,18600,
86,13,490370,258570,109590,148980,74820,24940,49880,37800,12600,25200,36150,25650,10500,109800,46400,63400,207000,72000,135000,24800,
86,14,568630,351830,146280,205550,112230,49880,62350,42000,14700,27300,100800,44100,56700,96800,37600,59200,192000,72000,120000,24800,
86,15,488960,324360,165180,159180,99760,49880,49880,44100,21000,23100,73500,35700,37800,107000,58600,48400,146000,56000,90000,18600,
86,16,495590,271790,131845,139945,87290,43645,43645,33600,12600,21000,44100,29400,14700,106800,46200,60600,199000,64000,135000,24800,
86,17,374490,233690,90310,143380,87290,37410,49880,23100,10500,12600,69300,25200,44100,54000,17200,36800,116000,56000,60000,24800,
86,18,432195,284395,129245,155150,110295,43645,66650,35700,12600,23100,63000,33600,29400,75400,39400,36000,123000,48000,75000,24800,
86,19,467860,304060,132010,172050,99760,37410,62350,29400,16800,12600,86100,46200,39900,88800,31600,57200,139000,64000,75000,24800,
86,20,406125,273525,126245,147280,106425,43645,62780,25200,8400,16800,73500,46200,27300,68400,28000,40400,114000,24000,90000,18600,
86,21,400425,264825,135245,129580,93525,43645,49880,37800,21000,16800,65100,42000,23100,68400,28600,39800,117000,72000,45000,18600,
86,22,447755,275155,123910,151245,81055,37410,43645,37800,14700,23100,84300,48600,35700,72000,23200,48800,154000,64000,90000,18600,
86,23,374185,231585,96575,135010,68585,31175,37410,23100,12600,10500,48300,12600,35700,91600,40200,51400,124000,64000,60000,18600,
86,24,440465,246865,113990,132875,56115,24940,31175,35700,16800,18900,56850,31650,25200,98200,40600,57600,175000,40000,135000,18600,
86,25,475260,296460,127140,169320,99760,24940,74820,44100,16800,27300,71400,33600,37800,81200,51800,29400,154000,64000,90000,24800,
86,26,497755,318955,125740,193215,81055,24940,56115,50400,21000,29400,69300,33600,35700,118200,46200,72000,154000,64000,90000,24800,
86,27,461560,305960,107310,198650,104060,37410,66650,35700,12600,23100,67200,31500,35700,99000,25800,73200,137000,32000,105000,18600,
86,28,518960,310360,138210,172150,99760,37410,62350,44100,16800,27300,73500,37800,35700,93000,46200,46800,190000,40000,150000,18600,
86,29,519125,302325,141645,160680,93525,43645,49880,46200,18900,27300,67200,35700,31500,95400,43400,52000,192000,72000,120000,24800,
86,30,514795,292795,130045,162750,105995,43645,62350,33600,16800,16800,75600,37800,37800,77600,31800,45800,191000,56000,135000,31000,
87,0,427395,265595,118745,146850,105995,43645,62350,31500,18900,12600,65100,33600,31500,63000,22600,40400,137000,32000,105000,24800,
87,1,487420,253820,128145,125675,74820,43645,31175,37800,10500,27300,77400,27600,49800,63800,46400,17400,215000,80000,135000,18600,
87,2,448315,238515,117625,120890,56115,31175,24940,39900,18900,21000,55500,21150,34350,87000,46400,40600,185000,80000,105000,24800,
87,3,438860,277060,133010,144050,99760,37410,62350,37800,16800,21000,65100,42000,23100,74400,36800,37600,137000,32000,105000,24800,
87,4,482925,281325,114575,166750,93525,31175,62350,27300,10500,16800,80100,38100,42000,80400,34800,45600,183000,48000,135000,18600,
87,5,520355,326555,129705,196850,81055,18705,62350,42000,16800,25200,77700,42000,35700,125800,52200,73600,169000,64000,105000,24800,
87,6,514270,273670,129810,143860,74820,37410,37410,39900,16800,23100,66150,23400,42750,92800,52200,40600,222000,72000,150000,18600,
87,7,493225,299425,132845,166580,93525,43645,49880,33600,14700,18900,77700,39900,37800,94600,34600,60000,169000,64000,105000,24800,
87,8,473535,263935,127690,136245,68585,24940,43645,42000,18900,23100,54750,31650,23100,98600,52200,46400,191000,56000,135000,18600,
87,9,470605,261805,135845,125960,81055,43645,37410,29400,14700,14700,58950,31500,27450,92400,46000,46400,184000,64000,120000,24800,
87,10,448690,263890,107510,156380,87290,37410,49880,31500,14700,16800,65100,29400,35700,80000,26000,54000,160000,40000,120000,24800,
87,11,541830,317030,109010,208020,112230,37410,74820,37800,16800,21000,76200,25800,50400,90800,29000,61800,200000,80000,120000,24800,
87,12,425720,254120,129675,124445,74820,31175,43645,35700,14700,21000,46200,29400,16800,97400,54400,43000,153000,48000,105000,18600,
