Population,Day,objective,district task cost,district task cost collecting,district task cost sending,district 1 cost,d1 cost collecting,d1 cost sending,district 2 cost,d2 cost collecting,d2 cost sending,district 3 cost,d3 cost collecting,d3 cost sending,district 4 cost,d4 cost collecting,d4 cost sending,transfer taks cost,transshipment center 1 cost,transshipment center 2 cost,major customer task cost,
43,22,499900,254100,123750,130350,57000,30000,27000,54300,23850,30450,91200,43500,47700,51600,26400,25200,221000,56000,165000,24800,
43,23,472500,322700,133800,188900,85800,34300,51500,62550,30450,32100,82350,46650,35700,92000,22400,69600,125000,80000,45000,24800,
43,24,415700,237900,96800,141100,66000,12000,54000,32550,10800,21750,75750,43200,32550,63600,30800,32800,153000,48000,105000,24800,
43,25,439235,276435,145900,130535,55535,34300,21235,49500,19200,30300,70800,28200,42600,100600,64200,36400,138000,48000,90000,24800,
43,26,479900,299300,109100,190200,80200,30000,50200,49350,19500,29850,74550,28200,46350,95200,31400,63800,162000,72000,90000,18600,
43,27,494535,308735,125150,183585,83835,36000,47835,45750,23850,21900,87150,42900,44250,92000,22400,69600,161000,56000,105000,24800,
43,28,449850,250050,115250,134800,60000,24000,36000,64650,30300,34350,69000,38550,30450,56400,22400,34000,175000,40000,135000,24800,
43,29,556985,286385,127135,159250,63235,33235,30000,52050,19500,32550,82500,45600,36900,88600,28800,59800,252000,72000,180000,18600,
43,30,521135,310535,151435,159100,82535,42235,40300,39900,18150,21750,126900,64650,62250,61200,26400,34800,192000,72000,120000,18600,
44,0,557625,291225,135105,156120,76175,27705,48470,23700,12900,10800,102150,54300,47850,89200,40200,49000,254000,104000,150000,12400,
44,1,437350,265750,123850,141900,52300,27000,25300,41250,23850,17400,92400,45000,47400,79800,28000,51800,153000,48000,105000,18600,
44,2,508920,314320,112450,201870,70770,30000,40770,40650,17400,23250,98100,45450,52650,104800,19600,85200,176000,56000,120000,18600,
44,3,514555,328755,153350,175405,72305,18000,54305,50100,20400,29700,103950,70350,33600,102400,44600,57800,161000,56000,105000,24800,
44,4,422635,237035,94435,142600,53835,15235,38600,58650,21750,36900,68550,23850,44700,56000,33600,22400,167000,32000,135000,18600,
44,5,394300,216500,93600,122900,69000,27000,42000,69450,30300,39150,47250,19500,27750,30800,16800,14000,153000,48000,105000,24800,
44,6,494750,315150,160250,154900,62600,22300,40300,58650,19500,39150,78300,46650,31650,115600,71800,43800,161000,56000,105000,18600,
44,7,416870,290270,119300,170970,60470,18000,42470,42300,21300,21000,89100,57600,31500,98400,22400,76000,108000,48000,60000,18600,
44,8,423550,227950,95600,132350,54000,24000,30000,52050,13050,39000,65100,32550,32550,56800,26000,30800,177000,72000,105000,18600,
44,9,405100,249500,91250,158250,52300,15000,37300,32100,17400,14700,72300,36450,35850,92800,22400,70400,137000,32000,105000,18600,
44,10,457600,263800,110000,153800,57000,27000,30000,49950,21750,28200,82050,30450,51600,74800,30800,44000,169000,64000,105000,24800,
44,11,483285,289485,127085,162400,72235,30235,42000,61650,28200,33450,94200,32250,61950,61400,36400,25000,169000,64000,105000,24800,
44,12,464085,292285,116850,175435,98835,27000,71835,60900,32550,28350,51150,32100,19050,81400,25200,56200,147000,72000,75000,24800,
44,13,419150,270350,110600,159750,63000,21000,42000,49650,28200,21450,50700,27600,23100,107000,33800,73200,124000,64000,60000,24800,
44,14,429585,218985,106350,112635,36235,24000,12235,34800,13050,21750,56550,26100,30450,91400,43200,48200,192000,72000,120000,18600,
44,15,410900,238100,123500,114600,48000,30000,18000,28200,17400,10800,105900,45300,60600,56000,30800,25200,148000,88000,60000,24800,
44,16,506600,297800,115700,182100,83200,36000,47200,54300,19500,34800,83100,34800,48300,77200,25400,51800,184000,64000,120000,24800,
44,17,396750,256150,114300,141850,43300,27000,16300,49800,23850,25950,103650,55050,48600,59400,8400,51000,122000,32000,90000,18600,
44,18,463450,282850,143150,139700,55300,28300,27000,52950,20400,32550,107400,58050,49350,67200,36400,30800,162000,72000,90000,18600,
44,19,495950,324150,128350,195800,62600,21000,41600,48300,17400,30900,101850,61950,39900,111400,28000,83400,147000,72000,75000,24800,
44,20,464720,254120,107720,146400,49770,15470,34300,23850,8700,15150,106500,49950,56550,74000,33600,40400,192000,72000,120000,18600,
44,21,522190,297390,109370,188020,57940,18470,39470,52050,23850,28200,76800,30450,46350,110600,36600,74000,200000,80000,120000,24800,
44,22,497100,285500,123700,161800,68600,24000,44600,60900,26100,34800,84600,45600,39000,71400,28000,43400,193000,88000,105000,18600,
44,23,421685,287885,104685,183200,53835,18235,35600,42750,17250,25500,93900,46800,47100,97400,22400,75000,109000,64000,45000,24800,
44,24,472885,286085,101600,184485,63235,27000,36235,51150,17400,33750,95700,43200,52500,76000,14000,62000,162000,72000,90000,24800,
44,25,458770,280970,127400,153570,64770,30000,34770,54150,23850,30300,82650,59550,23100,79400,14000,65400,153000,48000,105000,24800,
44,26,461970,298170,117700,180470,52770,21000,31770,46950,21750,25200,95250,46950,48300,103200,28000,75200,139000,64000,75000,24800,
44,27,447200,259600,99850,159750,73300,27000,46300,43350,19500,23850,81750,21750,60000,61200,31600,29600,169000,64000,105000,18600,
44,28,497350,269750,128500,141250,24000,18000,6000,54300,26100,28200,104250,56400,47850,87200,28000,59200,209000,104000,105000,18600,
44,29,486020,298420,134650,163770,79770,30000,49770,58650,21750,36900,102600,45300,57300,57400,37600,19800,169000,64000,105000,18600,
44,30,478250,277450,116850,160600,76300,24000,52300,54300,19500,34800,55650,36750,18900,91200,36600,54600,176000,56000,120000,24800,
45,0,415000,282200,127550,154650,60500,24000,36500,50100,25950,24150,69600,44400,25200,102000,33200,68800,108000,48000,60000,24800,
45,1,515785,291985,121800,170185,66235,21000,45235,61650,28200,33450,83700,39000,44700,80400,33600,46800,199000,64000,135000,24800,
45,2,470050,238250,117850,120400,36000,12000,24000,43350,21750,21600,108300,56100,52200,50600,28000,22600,207000,72000,135000,24800,
45,3,517100,272300,131800,140500,48000,24000,24000,54300,19500,34800,97200,51900,45300,72800,36400,36400,220000,40000,180000,24800,
45,4,482800,280000,103650,176350,66000,30000,36000,52200,21750,30450,64200,26100,38100,97600,25800,71800,178000,88000,90000,24800,
45,5,451750,274950,116350,158600,71600,24000,47600,47400,25800,21600,72150,38550,33600,83800,28000,55800,152000,32000,120000,24800,
45,6,438000,297200,123500,173700,87500,31300,56200,49500,20100,29400,84600,42900,41700,75600,29200,46400,116000,56000,60000,24800,
45,7,449170,253570,104885,148685,63470,27235,36235,26850,10800,16050,86850,41250,45600,76400,25600,50800,177000,72000,105000,18600,
45,8,531600,298800,111800,187000,60000,24000,36000,43500,17400,26100,131700,56400,75300,63600,14000,49600,208000,88000,120000,24800,
45,9,491500,291700,120150,171550,65600,24000,41600,56400,21750,34650,93300,49200,44100,76400,25200,51200,175000,40000,135000,24800,
45,10,476350,298550,115950,182600,70800,15000,55800,47400,23700,23700,97350,40650,56700,83000,36600,46400,153000,48000,105000,24800,
45,11,464050,276450,133050,143400,67300,24000,43300,48300,23850,24450,103650,51600,52050,57200,33600,23600,169000,64000,105000,18600,
45,12,511820,295020,134000,161020,78470,36000,42470,45600,21750,23850,96750,45450,51300,74200,30800,43400,192000,72000,120000,24800,
45,13,444900,244100,125600,118500,54000,30000,24000,36900,13050,23850,97200,51750,45450,56000,30800,25200,176000,56000,120000,24800,
45,14,451835,256235,106235,150000,49535,24235,25300,49800,19500,30300,47700,19500,28200,109200,43000,66200,177000,72000,105000,18600,
45,15,482300,279700,115100,164600,54000,15000,39000,50850,21750,29100,98850,55950,42900,76000,22400,53600,184000,64000,120000,18600,
45,16,393900,247300,108650,138650,63000,27000,36000,40950,8550,32400,72150,36300,35850,71200,36800,34400,128000,8000,120000,18600,
45,17,421850,218250,96750,121500,48000,18000,30000,43350,15150,28200,60900,34800,26100,66000,28800,37200,185000,80000,105000,18600,
45,18,452385,282585,114750,167835,61535,21000,40535,36150,21450,14700,80700,38700,42000,104200,33600,70600,145000,40000,105000,24800,
45,19,444050,272450,109950,162500,63500,18000,45500,58200,28200,30000,59550,38550,21000,91200,25200,66000,153000,48000,105000,18600,
45,20,523800,285000,131450,153550,58300,27000,31300,58650,28200,30450,103650,45450,58200,64400,30800,33600,214000,64000,150000,24800,
45,21,406650,229850,90150,139700,36000,9000,27000,60750,26100,34650,59700,29850,29850,73400,25200,48200,152000,32000,120000,24800,
45,22,474450,249650,112850,136800,48000,9000,39000,54300,28200,26100,73950,30450,43500,73400,45200,28200,200000,80000,120000,24800,
45,23,520750,273150,130350,142800,60000,27000,33000,58500,26100,32400,104250,52050,52200,50400,25200,25200,229000,64000,165000,18600,
45,24,423700,272300,121400,150900,80600,30000,50600,43350,23850,19500,66750,36750,30000,81600,30800,50800,139000,64000,75000,12400,
45,25,523750,313950,133800,180150,78900,33000,45900,34650,19500,15150,88200,47700,40500,112200,33600,78600,185000,80000,105000,24800,
45,26,416600,252000,113650,138350,44600,21000,23600,31200,19500,11700,94800,45150,49650,81400,28000,53400,146000,56000,90000,18600,
45,27,503050,291450,117600,173850,50200,24000,26200,45450,19500,25950,90600,36900,53700,105200,37200,68000,193000,88000,105000,18600,
45,28,459300,272500,113300,159200,55300,24000,31300,63000,23850,39150,84600,34650,49950,69600,30800,38800,162000,72000,90000,24800,
45,29,436285,278685,130850,147835,54235,27000,27235,36900,26100,10800,98550,46950,51600,89000,30800,58200,139000,64000,75000,18600,
45,30,449455,266455,70985,195470,58605,6235,52370,42600,23700,18900,59250,13050,46200,106000,28000,78000,152000,32000,120000,31000,
46,0,421685,272885,107050,165835,57235,21000,36235,52200,26100,26100,76050,40350,35700,87400,19600,67800,124000,64000,60000,24800,
46,1,472600,264800,113600,151200,48000,18000,30000,45600,21750,23850,103200,43050,60150,68000,30800,37200,183000,48000,135000,24800,
46,2,431870,274270,116500,157770,54470,21000,33470,47700,17250,30450,95700,47250,48450,76400,31000,45400,139000,64000,75000,18600,
46,3,396300,248500,101500,147000,55300,24000,31300,47100,17100,30000,68100,40800,27300,78000,19600,58400,123000,48000,75000,24800,
46,4,521150,304350,127200,177150,44600,18000,26600,52050,21600,30450,111300,54000,57300,96400,33600,62800,192000,72000,120000,24800,
46,5,403300,247500,134850,112650,41600,35600,6000,54300,19500,34800,74400,36150,38250,77200,43600,33600,131000,56000,75000,24800,
46,6,473150,295350,127350,168000,77200,18000,59200,43050,15150,27900,92100,57600,34500,83000,36600,46400,153000,48000,105000,24800,
46,7,429670,264070,98900,165170,60470,24000,36470,56400,28200,28200,48600,6300,42300,98600,40400,58200,147000,72000,75000,18600,
46,8,447935,261335,123700,137635,27235,12000,15235,49950,26100,23850,85950,40800,45150,98200,44800,53400,168000,48000,120000,18600,
46,9,460040,226440,109000,117440,63940,21000,42940,49800,21600,28200,60900,52200,8700,51800,14200,37600,215000,80000,135000,18600,
46,10,473800,333000,139500,193500,62200,24000,38200,47100,26100,21000,96900,48600,48300,126800,40800,86000,116000,56000,60000,24800,
46,11,516200,299400,153900,145500,60000,27000,33000,68100,34650,33450,102900,57450,45450,68400,34800,33600,192000,72000,120000,24800,
46,12,528655,296855,127250,169605,69705,27000,42705,67350,23850,43500,88200,54000,34200,71600,22400,49200,207000,72000,135000,24800,
46,13,390600,257000,101600,155400,61300,15000,46300,38250,21750,16500,76050,42450,33600,81400,22400,59000,115000,40000,75000,18600,
46,14,463035,260435,115600,144835,60235,33000,27235,61650,23850,37800,67350,39150,28200,71200,19600,51600,184000,64000,120000,18600,
46,15,409335,263335,136500,126835,61535,34300,27235,30600,10200,20400,67800,33600,34200,103400,58400,45000,115000,40000,75000,31000,
46,16,492700,275900,111250,164650,69000,30000,39000,32400,19500,12900,93300,39150,54150,81200,22600,58600,192000,72000,120000,24800,
46,17,438420,262620,86700,175920,64370,12000,52370,42900,21750,21150,76950,27750,49200,78400,25200,53200,151000,16000,135000,24800,
46,18,413350,248750,120650,128100,57000,21000,36000,34650,17250,17400,101100,51600,49500,56000,30800,25200,146000,56000,90000,18600,
46,19,429235,265635,121900,143735,57235,24000,33235,49950,19500,30450,91650,40800,50850,66800,37600,29200,145000,40000,105000,18600,
46,20,409635,255035,89100,165935,71835,27000,44835,38250,19350,18900,67950,25950,42000,77000,16800,60200,136000,16000,120000,18600,
46,21,467750,295150,114300,180850,62600,18000,44600,51450,30300,21150,76500,40800,35700,104600,25200,79400,154000,64000,90000,18600,
46,22,486900,299300,132500,166800,40300,15000,25300,50700,17250,33450,89700,58050,31650,118600,42200,76400,169000,64000,105000,18600,
46,23,519350,285750,131450,154300,72000,33000,39000,69600,34800,34800,86550,49650,36900,57600,14000,43600,215000,80000,135000,18600,
46,24,555900,279100,139650,139450,63000,36000,27000,69450,28200,41250,69450,41250,28200,77200,34200,43000,252000,72000,180000,24800,
46,25,384950,222950,113800,109150,57000,30000,27000,56400,28200,28200,61950,27600,34350,47600,28000,19600,131000,56000,75000,31000,
46,26,498100,280500,113100,167400,65600,24000,41600,45600,26100,19500,86700,34800,51900,82600,28200,54400,199000,64000,135000,18600,
46,27,402935,266535,122050,144485,66235,21000,45235,55950,28200,27750,72750,36450,36300,71600,36400,35200,124000,64000,60000,12400,
46,28,476450,288050,117400,170650,57000,18000,39000,41250,23850,17400,98400,47550,50850,91400,28000,63400,176000,56000,120000,12400,
46,29,520250,270650,147650,123000,33000,30000,3000,45600,28200,17400,121650,58650,63000,70400,30800,39600,231000,96000,135000,18600,
46,30,501600,284000,129400,154600,60900,27000,33900,56400,19500,36900,82500,43500,39000,84200,39400,44800,199000,64000,135000,18600,
47,0,564635,316835,137900,178935,60235,24000,36235,62850,23850,39000,99150,47850,51300,94600,42200,52400,223000,88000,135000,24800,
47,1,415700,290900,140500,150400,60900,24000,36900,43200,15600,27600,92400,44100,48300,94400,56800,37600,100000,40000,60000,24800,
47,2,502620,277020,106185,170835,58770,27235,31535,60750,17400,43350,57900,15150,42750,99600,46400,53200,207000,72000,135000,18600,
47,3,454270,321470,140000,181470,66070,28300,37770,51450,26250,25200,84150,40050,44100,119800,45400,74400,108000,48000,60000,24800,
47,4,477885,306285,150100,156185,66235,24000,42235,44250,29100,15150,102000,55200,46800,93800,41800,52000,153000,48000,105000,18600,
47,5,489590,288790,115200,173590,66940,21000,45940,45600,21750,23850,95850,38850,57000,80400,33600,46800,176000,56000,120000,24800,
47,6,311100,237500,95400,142100,53600,15000,38600,43800,18900,24900,61500,36300,25200,78600,25200,53400,55000,40000,15000,18600,
47,7,451585,279785,97350,182435,49535,18000,31535,40650,15150,25500,93600,47400,46200,96000,16800,79200,147000,72000,75000,24800,
47,8,464850,278050,125400,152650,53600,27000,26600,56400,21750,34650,100650,51450,49200,67400,25200,42200,162000,72000,90000,24800,
47,9,510350,284750,129800,154950,79300,21000,58300,37800,17400,20400,108450,60600,47850,59200,30800,28400,207000,72000,135000,18600,
47,10,471450,291850,120600,171250,60900,18000,42900,54000,23850,30150,91350,53550,37800,85600,25200,60400,161000,56000,105000,18600,
47,11,504650,279850,129800,150050,72000,33000,39000,74700,30450,44250,67350,32550,34800,65800,33800,32000,200000,80000,120000,24800,
47,12,467450,287850,131900,155950,61300,30000,31300,36900,17400,19500,107250,53700,53550,82400,30800,51600,161000,56000,105000,18600,
47,13,488750,279950,127350,152600,69000,33000,36000,28200,15150,13050,97350,54000,43350,85400,25200,60200,184000,64000,120000,24800,
47,14,472500,270700,100250,170450,52300,24000,28300,39150,13050,26100,88050,34800,53250,91200,28400,62800,177000,72000,105000,24800,
47,15,500750,260950,117300,143650,51000,12000,39000,43350,23850,19500,78000,56250,21750,88600,25200,63400,215000,80000,135000,24800,
47,16,436300,233500,90000,143500,42000,12000,30000,32400,13050,19350,78300,21750,56550,80800,43200,37600,178000,88000,90000,24800,
47,17,409600,245800,105550,140250,51000,27000,24000,36750,4200,32550,79650,43350,36300,78400,31000,47400,139000,64000,75000,24800,
47,18,448450,255650,127400,128250,63000,27000,36000,47700,17250,30450,77550,49350,28200,67400,33800,33600,168000,48000,120000,24800,
47,19,477400,275800,108950,166850,40300,9000,31300,55200,26100,29100,88500,43050,45450,91800,30800,61000,183000,48000,135000,18600,
47,20,533650,309050,138500,170550,78500,24000,54500,42150,24750,17400,86400,39150,47250,102000,50600,51400,206000,56000,150000,18600,
47,21,475235,287635,116450,171185,63235,27000,36235,52950,21750,31200,83250,36900,46350,88200,30800,57400,169000,64000,105000,18600,
47,22,456650,293850,122350,171500,69900,25300,44600,53700,28200,25500,62250,25650,36600,108000,43200,64800,138000,48000,90000,24800,
47,23,525835,286035,122900,163135,69235,12000,57235,44250,19500,24750,102150,52200,49950,70400,39200,31200,215000,80000,135000,24800,
47,24,344335,248735,111935,136800,80835,18235,62600,39000,12900,26100,69300,44400,24900,59600,36400,23200,77000,32000,45000,18600,
47,25,432385,267785,91400,176385,44835,12000,32835,42600,15150,27450,70350,30450,39900,110000,33800,76200,146000,56000,90000,18600,
47,26,490050,271450,127500,143950,39000,18000,21000,60750,34800,25950,93300,41100,52200,78400,33600,44800,200000,80000,120000,18600,
47,27,445235,245435,118635,126800,66235,21235,45000,60600,28050,32550,62400,38550,23850,56200,30800,25400,175000,40000,135000,24800,
47,28,473320,279520,118200,161320,55770,24000,31770,43350,23850,19500,81600,36750,44850,98800,33600,65200,169000,64000,105000,24800,
47,29,502900,301300,150950,150350,60000,18000,42000,41100,23850,17250,112200,57900,54300,88000,51200,36800,183000,48000,135000,18600,
47,30,466950,319350,116400,202950,80200,24000,56200,45900,16050,29850,78450,42750,35700,114800,33600,81200,129000,24000,105000,18600,
48,0,338150,212550,76750,135800,36000,12000,24000,43500,21750,21750,78450,23400,55050,54600,19600,35000,107000,32000,75000,18600,
48,1,483850,259850,115550,144300,57000,21000,36000,60750,23850,36900,80100,45300,34800,62000,25400,36600,193000,88000,105000,31000,
48,2,498705,311105,124350,186755,80005,30000,50005,45600,15150,30450,89700,54000,35700,95800,25200,70600,169000,64000,105000,18600,
48,3,521150,298150,125650,172500,55300,18000,37300,45600,23850,21750,115650,55800,59850,81600,28000,53600,192000,72000,120000,31000,
48,4,506485,280685,122700,157985,54235,30000,24235,32400,10800,21600,97650,65100,32550,96400,16800,79600,201000,96000,105000,24800,
48,5,437900,288300,135850,152450,47200,19300,27900,55200,24750,30450,84900,46800,38100,101000,45000,56000,131000,56000,75000,18600,
48,6,488500,295700,123650,172050,65600,27000,38600,43350,17400,25950,82950,47250,35700,103800,32000,71800,168000,48000,120000,24800,
48,7,457850,310250,145800,164450,91300,39000,52300,30600,15600,15000,70350,29400,40950,118000,61800,56200,129000,24000,105000,18600,
48,8,428985,273385,100150,173235,95435,33000,62435,49500,19500,30000,71850,28050,43800,56600,19600,37000,137000,32000,105000,18600,
48,9,489450,280650,144650,136000,69000,27000,42000,47850,26100,21750,99000,57750,41250,64800,33800,31000,184000,64000,120000,24800,
48,10,498685,299685,135200,164485,51235,27000,24235,69300,34650,34650,71550,33750,37800,107600,39800,67800,168000,48000,120000,31000,
48,11,506600,282000,120900,161100,60000,24000,36000,67350,23850,43500,71250,30450,40800,83400,42600,40800,206000,56000,150000,18600,
48,12,346450,235850,88000,147850,65200,15000,50200,45300,12750,32550,70950,40650,30300,54400,19600,34800,92000,32000,60000,18600,
48,13,508270,329470,137000,192470,69070,31300,37770,33450,10350,23100,97950,55950,42000,129000,39400,89600,154000,64000,90000,24800,
48,14,481150,263550,107250,156300,60000,21000,39000,47700,23850,23850,101850,45600,56250,54000,16800,37200,199000,64000,135000,18600,
48,15,505900,266100,119200,146900,45000,9000,36000,47700,23850,23850,73800,49950,23850,99600,36400,63200,215000,80000,135000,24800,
48,16,530635,352035,158935,193100,80035,30235,49800,49500,20400,29100,94500,56700,37800,128000,51600,76400,160000,40000,120000,18600,
48,17,431500,244900,97200,147700,67300,24000,43300,42150,17400,24750,90450,39000,51450,45000,16800,28200,168000,48000,120000,18600,
48,18,441450,277850,102400,175450,36000,12000,24000,42750,19500,23250,80700,42900,37800,118400,28000,90400,145000,40000,105000,18600,
48,19,444550,272750,123350,149400,72900,30000,42900,55050,19500,35550,77400,43050,34350,67400,30800,36600,147000,72000,75000,24800,
48,20,433170,309370,138970,170400,64770,30470,34300,46500,16800,29700,87300,46500,40800,110800,45200,65600,99000,24000,75000,24800,
48,21,495050,301250,111200,190050,55300,18000,37300,36000,13050,22950,99750,49350,50400,110200,30800,79400,169000,64000,105000,24800,
48,22,454650,260050,140050,120000,39000,24000,15000,60900,34800,26100,98550,53250,45300,61600,28000,33600,176000,56000,120000,18600,
48,23,461885,274285,138685,135600,72235,33235,39000,69150,21600,47550,87900,47250,40650,45000,36600,8400,169000,64000,105000,18600,
48,24,513000,298200,110100,188100,55300,18000,37300,33000,15150,17850,98100,43350,54750,111800,33600,78200,190000,40000,150000,24800,
48,25,490700,289900,125300,164600,81000,33000,48000,52050,28200,23850,38250,12900,25350,118600,51200,67400,176000,56000,120000,24800,
48,26,557335,295535,125150,170385,69235,27000,42235,49950,19500,30450,78150,23850,54300,98200,54800,43400,237000,72000,165000,24800,
48,27,395035,260435,118650,141785,69235,27000,42235,30300,28200,2100,81900,46650,35250,79000,16800,62200,116000,56000,60000,18600,
48,28,486100,269300,125500,143800,48000,24000,24000,43500,17400,26100,103800,56100,47700,74000,28000,46000,192000,72000,120000,24800,
48,29,427450,239850,119950,119900,51000,27000,24000,47700,21600,26100,90750,51750,39000,50400,19600,30800,169000,64000,105000,18600,
48,30,494800,255000,111650,143350,60000,21000,39000,36900,21750,15150,95700,43500,52200,62400,25400,37000,215000,80000,135000,24800,
49,0,501100,292300,115150,177150,70300,18000,52300,55200,26100,29100,81000,43050,37950,85800,28000,57800,184000,64000,120000,24800,
49,1,474750,241150,120150,121000,48000,27000,21000,56400,15150,41250,82350,34800,47550,54400,43200,11200,215000,80000,135000,18600,
49,2,440500,230700,114350,116350,42000,24000,18000,54300,26100,28200,69600,30450,39150,64800,33800,31000,185000,80000,105000,24800,
49,3,542750,296950,155550,141400,55300,31300,24000,50850,33450,17400,112200,60000,52200,78600,30800,47800,221000,56000,165000,24800,
49,4,479850,270250,116900,153350,53600,21000,32600,58650,26100,32550,90600,47400,43200,67400,22400,45000,191000,56000,135000,18600,
49,5,471600,278800,118550,160250,49300,21000,28300,49800,19500,30300,74700,38850,35850,105000,39200,65800,168000,48000,120000,24800,
49,6,401785,238985,126235,112750,63235,24235,39000,58650,28200,30450,63900,40200,23700,53200,33600,19600,138000,48000,90000,24800,
49,7,497170,289170,137800,151370,72470,24000,48470,59550,24750,34800,94350,51450,42900,62800,37600,25200,177000,72000,105000,31000,
49,8,458150,278550,121800,156750,76300,36000,40300,65250,26100,39150,72600,34500,38100,64400,25200,39200,161000,56000,105000,18600,
49,9,376800,273200,124300,148900,49300,27000,22300,44700,21600,23100,63000,27300,35700,116200,48400,67800,85000,40000,45000,18600,
49,10,350700,232900,108800,124100,54000,15000,39000,45300,21450,23850,53400,31950,21450,80200,40400,39800,93000,48000,45000,24800,
49,11,501570,292770,135750,157020,82770,33000,49770,43350,17400,25950,105450,60150,45300,61200,25200,36000,184000,64000,120000,24800,
49,12,557100,286500,125450,161050,63000,18000,45000,45600,15150,30450,71700,43500,28200,106200,48800,57400,252000,72000,180000,18600,
49,13,555000,300200,131350,168850,72000,27000,45000,58650,23850,34800,73950,26100,47850,95600,54400,41200,230000,80000,150000,24800,
49,14,519440,311440,121050,190390,81940,24000,57940,38550,12900,25650,89550,47550,42000,101400,36600,64800,177000,72000,105000,31000,
49,15,480900,240300,119650,120650,57000,24000,33000,43500,21750,21750,91200,54300,36900,48600,19600,29000,222000,72000,150000,18600,
49,16,428600,228800,111650,117150,69000,33000,36000,47700,28200,19500,66900,36450,30450,45200,14000,31200,175000,40000,135000,24800,
49,17,442700,260100,116650,143450,57000,24000,33000,61650,28200,33450,65250,30450,34800,76200,34000,42200,164000,104000,60000,18600,
49,18,541605,315805,143750,172055,72705,30000,42705,60300,27750,32550,112200,60600,51600,70600,25400,45200,201000,96000,105000,24800,
49,19,477100,287500,126850,160650,61300,21000,40300,63000,32550,30450,90600,45300,45300,72600,28000,44600,171000,96000,75000,18600,
49,20,463650,275850,104850,171000,61300,21000,40300,43500,13050,30450,88050,54000,34050,83000,16800,66200,163000,88000,75000,24800,
49,21,442820,255220,91685,163535,66470,27235,39235,48600,10800,37800,66150,13050,53100,74000,40600,33400,169000,64000,105000,18600,
49,22,449550,254950,105450,149500,70300,27000,43300,41250,10800,30450,79800,30450,49350,63600,37200,26400,176000,56000,120000,18600,
49,23,527685,272085,147385,124700,57235,27235,30000,52050,23850,28200,106200,62700,43500,56600,33600,23000,237000,72000,165000,18600,
49,24,449300,261700,92800,168900,72500,27000,45500,52050,23850,28200,68550,21750,46800,68600,20200,48400,169000,64000,105000,18600,
49,25,364650,240850,116750,124100,61300,25300,36000,48900,22950,25950,61650,40500,21150,69000,28000,41000,99000,24000,75000,24800,
49,26,552870,315870,124750,191120,58770,15000,43770,46950,17100,29850,100350,56250,44100,109800,36400,73400,206000,56000,150000,31000,
49,27,497700,279100,131500,147600,57000,15000,42000,41250,17400,23850,101850,62700,39150,79000,36400,42600,200000,80000,120000,18600,
49,28,480200,255600,121500,134100,36000,24000,12000,69450,19500,49950,88350,49800,38550,61800,28200,33600,206000,56000,150000,18600,
49,29,499900,299300,114500,184800,63900,21000,42900,39000,17100,21900,83400,45600,37800,113000,30800,82200,182000,32000,150000,18600,
49,30,550405,288605,108055,180550,74005,33705,40300,30300,4200,26100,105900,49950,55950,78400,20200,58200,237000,72000,165000,24800,
